locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WB04_00001	rRNA	1100				23S ribosomal RNA (partial)
P002_WB04_00002	rRNA	929				16S ribosomal RNA (partial)
P002_WB04_00003	CDS	90				hypothetical protein
P002_WB04_00004	CDS	1062	psbA			photosystem II protein D1
P002_WB04_00005	CDS	1536	matK			maturase K
P002_WB04_00006	CDS	219				hypothetical protein
P002_WB04_00007	CDS	240				hypothetical protein
P002_WB04_00008	tRNA	72				tRNA-Gln(ttg)
P002_WB04_00009	CDS	195	psbK			photosystem II protein K
P002_WB04_00010	tRNA	89				tRNA-Ser(gct)
P002_WB04_00011	CDS	234				hypothetical protein
P002_WB04_00012	CDS	1062	psbD			photosystem II protein D2
P002_WB04_00013	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WB04_00014	tRNA	88				tRNA-Ser(tga)
P002_WB04_00015	CDS	189	psbZ			photosystem II protein Z
P002_WB04_00016	CDS	159				hypothetical protein
P002_WB04_00017	tRNA	72				tRNA-Gly(gcc)
P002_WB04_00018	tRNA	76				tRNA-Met(cat)
P002_WB04_00019	CDS	198				hypothetical protein
P002_WB04_00020	tRNA	74				tRNA-Thr(ggt)
P002_WB04_00021	tRNA	75				tRNA-Glu(ttc)
P002_WB04_00022	tRNA	86				tRNA-Tyr(gta)
P002_WB04_00023	tRNA	74				tRNA-Asp(gtc)
P002_WB04_00024	CDS	225				hypothetical protein
P002_WB04_00025	CDS	90	petN			cytochrome b6/f complex subunit VII
P002_WB04_00026	tRNA	71				tRNA-Cys(gca)
P002_WB04_00027	CDS	3231	rpoB			RNA polymerase beta subunit
P002_WB04_00028	CDS	2031	rpoC1			RNA polymerase beta' subunit
P002_WB04_00029	CDS	4458	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P002_WB04_00030	CDS	711	rps2			ribosomal protein S2
P002_WB04_00031	CDS	861	atpI			ATP synthase CF0 subunit IV
P002_WB04_00032	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WB04_00033	CDS	171	atpF_1			ATP synthase CF0 subunit I
P002_WB04_00034	CDS	174				hypothetical protein
P002_WB04_00035	CDS	372	atpF_2			ATP synthase CF0 subunit I
P002_WB04_00036	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WB04_00037	tRNA	72				tRNA-Arg(tct)
P002_WB04_00038	CDS	312	rps14			ribosomal protein S14
P002_WB04_00039	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WB04_00040	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WB04_00041	CDS	249	ycf3_1			hypothetical chloroplast RF34
P002_WB04_00042	CDS	135	ycf3_2			hypothetical chloroplast RF34
P002_WB04_00043	tRNA	87				tRNA-Ser(gga)
P002_WB04_00044	CDS	606	rps4			ribosomal protein S4
P002_WB04_00045	tRNA	75				tRNA-Thr(tgt)
P002_WB04_00046	CDS	165				hypothetical protein
P002_WB04_00047	tRNA	73				tRNA-Phe(gaa)
P002_WB04_00048	CDS	210				hypothetical protein
P002_WB04_00049	CDS	489	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WB04_00050	CDS	741	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WB04_00051	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WB04_00052	CDS	126				hypothetical protein
