P001_WA02_00050 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Euphrasia	Brassicaceae;Arabis; 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Bartsia;
P001_WA04_00063 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P001_WA06_00007 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Onagraceae;Epilobium;
P001_WA06_00009 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Onagraceae;Epilobium;
P001_WA06_00010 	Cyperaceae;Carex; 	Cyperaceae;Carex	Ranunculaceae;Thalictrum; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WA06_00074 	Cyperaceae;Carex; 	Cyperaceae;Carex	Asteraceae;Gnaphalium; 	Cyperaceae;Kobresia; 	Ranunculaceae;Thalictrum; 	Salicaceae;Salix;
P001_WA06_00111 	Cyperaceae;Carex; 	Cyperaceae;Carex	Salicaceae;Salix; 	Cyperaceae;Carex; 	Caryophyllaceae;Dianthus; 	Cyperaceae;Carex;
P001_WA07_00052 	Asteraceae;Omalotheca; 	Asteraceae;Leontopodium	Asteraceae;Gnaphalium; 	Poaceae;Festuca; 	Asteraceae;Antennaria; 	Asteraceae;Antennaria;
P001_WA08_00029 	Cyperaceae;Carex; 	Cyperaceae;Carex	Onagraceae;Epilobium; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WA08_00068 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Onagraceae;Epilobium;
P001_WA08_00073 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Caryophyllaceae;Dianthus; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
