locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WE07_00001	CDS	1062				hypothetical protein
P003_WE07_00002	CDS	156				hypothetical protein
P003_WE07_00003	CDS	738	rps2			ribosomal protein S2
P003_WE07_00004	CDS	4986	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P003_WE07_00005	CDS	1491	rpoC1_1			RNA polymerase beta' subunit
P003_WE07_00006	CDS	447	rpoC1_2			RNA polymerase beta' subunit
P003_WE07_00007	CDS	3192	rpoB			RNA polymerase beta subunit
P003_WE07_00008	tRNA	71				tRNA-Cys(gca)
P003_WE07_00009	CDS	90	petN			cytochrome b6/f complex subunit VII
P003_WE07_00010	CDS	105	psbM			photosystem II protein M
P003_WE07_00011	tRNA	76				tRNA-Asp(gtc)
P003_WE07_00012	tRNA	84				tRNA-Tyr(gta)
P003_WE07_00013	tRNA	72				tRNA-Glu(ttc)
P003_WE07_00014	CDS	207				hypothetical protein
P003_WE07_00015	CDS	1062	psbD			photosystem II protein D2
P003_WE07_00016	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WE07_00017	tRNA	88				tRNA-Ser(tga)
P003_WE07_00018	CDS	189	psbZ			photosystem II protein Z
P003_WE07_00019	tRNA	72				tRNA-Gly(gcc)
P003_WE07_00020	tRNA	75				tRNA-Met(cat)
P003_WE07_00021	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WE07_00022	CDS	543	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WE07_00023	CDS	408	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WE07_00024	CDS	594	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WE07_00025	CDS	1203	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WE07_00026	CDS	264	rps15			ribosomal protein S15
P003_WE07_00027	CDS	570				hypothetical protein
P003_WE07_00028	CDS	300				hypothetical protein
P003_WE07_00029	CDS	495				hypothetical protein
P003_WE07_00030	CDS	600				hypothetical protein
P003_WE07_00031	CDS	828	rpoA_1			RNA polymerase alpha subunit
P003_WE07_00032	tRNA	75				tRNA-His(gtg)
P003_WE07_00033	CDS	1062	psbA			photosystem II protein D1
P003_WE07_00034	CDS	1560	matK			maturase K
P003_WE07_00035	CDS	216				hypothetical protein
P003_WE07_00036	CDS	192				hypothetical protein
P003_WE07_00037	CDS	255				hypothetical protein
P003_WE07_00038	CDS	306	rps14			ribosomal protein S14
P003_WE07_00039	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WE07_00040	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WE07_00041	CDS	354				hypothetical protein
P003_WE07_00042	rRNA	1433				16S ribosomal RNA
P003_WE07_00043	CDS	240				hypothetical protein
P003_WE07_00044	CDS	222				hypothetical protein
P003_WE07_00045	rRNA	3020				23S ribosomal RNA
P003_WE07_00046	CDS	171				hypothetical protein
P003_WE07_00047	tRNA	75				tRNA-Arg(acg)
P003_WE07_00048	CDS	240	atpB_1			ATP synthase subunit a
P003_WE07_00049	CDS	156				hypothetical protein
P003_WE07_00050	tRNA	83				tRNA-Leu(caa)
P003_WE07_00051	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WE07_00052	CDS	294				hypothetical protein
P003_WE07_00053	CDS	876	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WE07_00054	CDS	528	rps7			ribosomal protein S7
P003_WE07_00055	CDS	348				hypothetical protein
P003_WE07_00056	CDS	408				hypothetical protein
P003_WE07_00057	CDS	171				hypothetical protein
P003_WE07_00058	CDS	441				hypothetical protein
P003_WE07_00059	CDS	273				hypothetical protein
P003_WE07_00060	CDS	96	psbB_1			Photosystem II CP47 reaction center protein
P003_WE07_00061	tRNA	75				tRNA-Met(cat)
P003_WE07_00062	CDS	273				hypothetical protein
P003_WE07_00063	CDS	213				hypothetical protein
P003_WE07_00064	CDS	420	rpl22			ribosomal protein L22
P003_WE07_00065	CDS	789	rps3			ribosomal protein S3
P003_WE07_00066	CDS	468	rpl16			ribosomal protein L16
P003_WE07_00067	CDS	369	rpl14			ribosomal protein L14
P003_WE07_00068	CDS	408	rps8			ribosomal protein S8
P003_WE07_00069	CDS	171				hypothetical protein
P003_WE07_00070	CDS	432	infA			translational initiation factor 1
P003_WE07_00071	CDS	249				hypothetical protein
P003_WE07_00072	tRNA	87				tRNA-Ser(gga)
P003_WE07_00073	CDS	135	ycf3_1			hypothetical chloroplast RF34
P003_WE07_00074	CDS	249	ycf3_2			hypothetical chloroplast RF34
P003_WE07_00075	CDS	666	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WE07_00076	CDS	237				hypothetical protein
P003_WE07_00077	CDS	834	accD_1	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WE07_00078	CDS	189				hypothetical protein
P003_WE07_00079	tRNA	76				tRNA-Pro(tgg)
P003_WE07_00080	tRNA	74				tRNA-Trp(cca)
P003_WE07_00081	CDS	114	petG			cytochrome b6/f complex subunit V
P003_WE07_00082	CDS	273	petB_1			Cytochrome b6
