locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WH09_00001	CDS	2226	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WH09_00002	tRNA	80				tRNA-Leu(tag)
P001_WH09_00003	CDS	981	ccsA			cytochrome c heme attachment protein
P001_WH09_00004	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WH09_00005	CDS	246	psaC			photosystem I subunit VII
P001_WH09_00006	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WH09_00007	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WH09_00008	CDS	483	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WH09_00009	CDS	471	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WH09_00010	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WH09_00011	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WH09_00012	CDS	273	rps15			ribosomal protein S15
P001_WH09_00013	CDS	4662				hypothetical protein
P001_WH09_00014	tRNA	74				tRNA-Asn(gtt)
P001_WH09_00015	CDS	195				hypothetical protein
P001_WH09_00016	tRNA	75				tRNA-Arg(acg)
P001_WH09_00017	rRNA	3011				23S ribosomal RNA
P001_WH09_00018	CDS	249				hypothetical protein
P001_WH09_00019	CDS	105				hypothetical protein
P001_WH09_00020	rRNA	1487				16S ribosomal RNA
P001_WH09_00021	CDS	120				hypothetical protein
P001_WH09_00022	tRNA	72				tRNA-Val(gac)
P001_WH09_00023	CDS	339				hypothetical protein
P001_WH09_00024	CDS	312				hypothetical protein
P001_WH09_00025	CDS	468	rps7			ribosomal protein S7
P001_WH09_00026	CDS	795	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P001_WH09_00027	CDS	111				hypothetical protein
P001_WH09_00028	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P001_WH09_00029	tRNA	83				tRNA-Leu(caa)
P001_WH09_00030	CDS	207				hypothetical protein
P001_WH09_00031	CDS	291				hypothetical protein
P001_WH09_00032	CDS	6870				hypothetical protein
P001_WH09_00033	tRNA	75				tRNA-Met(cat)
P001_WH09_00034	CDS	282	rpl23			ribosomal protein L23
P001_WH09_00035	CDS	402	rpl2_1			ribosomal protein L2
P001_WH09_00036	CDS	429	rpl2_2			ribosomal protein L2
P001_WH09_00037	rRNA	529				16S ribosomal RNA (partial)
P001_WH09_00038	tRNA	75				tRNA-His(gtg)
P001_WH09_00039	CDS	1062	psbA			photosystem II protein D1
P001_WH09_00040	CDS	1536	matK			maturase K
P001_WH09_00041	CDS	204				hypothetical protein
P001_WH09_00042	CDS	162	rps16			ribosomal protein S16
P001_WH09_00043	CDS	402				hypothetical protein
P001_WH09_00044	tRNA	73				tRNA-Gln(ttg)
P001_WH09_00045	CDS	189	psbK			photosystem II protein K
P001_WH09_00046	CDS	177	psbI			Photosystem II reaction center protein I
P001_WH09_00047	tRNA	90				tRNA-Ser(gct)
P001_WH09_00048	CDS	141				hypothetical protein
P001_WH09_00049	tRNA	72				tRNA-Arg(tct)
P001_WH09_00050	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P001_WH09_00051	CDS	375	atpF_1			ATP synthase CF0 subunit I
P001_WH09_00052	CDS	171	atpF_2			ATP synthase CF0 subunit I
P001_WH09_00053	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WH09_00054	CDS	744	atpI			ATP synthase CF0 subunit IV
P001_WH09_00055	CDS	711	rps2			ribosomal protein S2
P001_WH09_00056	CDS	1233	rpoC2_1			RNA polymerase beta'' subunit
P001_WH09_00057	CDS	2928	rpoC2_2			RNA polymerase beta'' subunit
P001_WH09_00058	CDS	1314	rpoC1_1			RNA polymerase beta' subunit
P001_WH09_00059	CDS	99				hypothetical protein
P001_WH09_00060	CDS	459	rpoC1_2			RNA polymerase beta' subunit
P001_WH09_00061	CDS	3243	rpoB			RNA polymerase beta subunit
P001_WH09_00062	CDS	255				hypothetical protein
P001_WH09_00063	tRNA	71				tRNA-Cys(gca)
P001_WH09_00064	CDS	150				hypothetical protein
P001_WH09_00065	CDS	90	petN			cytochrome b6/f complex subunit VII
P001_WH09_00066	tRNA	77				tRNA-Asp(gtc)
P001_WH09_00067	tRNA	86				tRNA-Tyr(gta)
P001_WH09_00068	tRNA	75				tRNA-Glu(ttc)
P001_WH09_00069	tRNA	74				tRNA-Thr(ggt)
P001_WH09_00070	CDS	192				hypothetical protein
P001_WH09_00071	CDS	1062	psbD			photosystem II protein D2
P001_WH09_00072	CDS	960	psbC_1			photosystem II CP43 chlorophyll apoprotein
P001_WH09_00073	CDS	159				hypothetical protein
P001_WH09_00074	CDS	279	rps19			ribosomal protein S19
P001_WH09_00075	CDS	432	rpl22			ribosomal protein L22
P001_WH09_00076	CDS	657	rps3			ribosomal protein S3
P001_WH09_00077	CDS	351	rpl16			ribosomal protein L16
P001_WH09_00078	CDS	369	rpl14			ribosomal protein L14
P001_WH09_00079	CDS	405	rps8			ribosomal protein S8
P001_WH09_00080	CDS	417	rps11			ribosomal protein S11
P001_WH09_00081	CDS	825	rpoA			RNA polymerase alpha subunit
P001_WH09_00082	CDS	525	petD			cytochrome b6/f complex subunit IV
P001_WH09_00083	CDS	690	petB_1			cytochrome b6
P001_WH09_00084	CDS	252	psbH			photosystem II phosphoprotein
P001_WH09_00085	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WH09_00086	CDS	225	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WH09_00087	CDS	390	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WH09_00088	CDS	354	rpl20			ribosomal protein L20
P001_WH09_00089	CDS	306	rps18			ribosomal protein S18
P001_WH09_00090	CDS	135	psaJ			photosystem I subunit IX
P001_WH09_00091	CDS	141				hypothetical protein
P001_WH09_00092	tRNA	75				tRNA-Pro(tgg)
P001_WH09_00093	tRNA	74				tRNA-Trp(cca)
P001_WH09_00094	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P001_WH09_00095	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P001_WH09_00096	CDS	123	psbJ			photosystem II protein J
P001_WH09_00097	CDS	963	petA			cytochrome f
P001_WH09_00098	CDS	681	cemA			envelope membrane protein
P001_WH09_00099	CDS	219				hypothetical protein
P001_WH09_00100	CDS	555	ycf4			photosystem I assembly protein Ycf4
P001_WH09_00101	CDS	111	psaI			photosystem I subunit VIII
P001_WH09_00102	CDS	960	accD_1	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
P001_WH09_00103	CDS	549	accD_2	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WH09_00104	CDS	1467	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WH09_00105	CDS	1497	atpB			ATP synthase CF1 beta subunit
P001_WH09_00106	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P001_WH09_00107	tRNA	73				tRNA-Met(cat)
P001_WH09_00108	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WH09_00109	CDS	669	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WH09_00110	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WH09_00111	tRNA	74				tRNA-Phe(gaa)
P001_WH09_00112	CDS	138				hypothetical protein
P001_WH09_00113	tRNA	73				tRNA-Thr(tgt)
P001_WH09_00114	CDS	606	rps4			ribosomal protein S4
P001_WH09_00115	tRNA	87				tRNA-Ser(gga)
P001_WH09_00116	CDS	249	ycf3			hypothetical chloroplast RF34
P001_WH09_00117	CDS	2253	psaA			photosystem I P700 apoprotein A1
P001_WH09_00118	CDS	2205	psaB			photosystem I P700 apoprotein A2
P001_WH09_00119	CDS	156				hypothetical protein
P001_WH09_00120	CDS	231				hypothetical protein
P001_WH09_00121	tRNA	75				tRNA-Met(cat)
P001_WH09_00122	tRNA	71				tRNA-Gly(gcc)
P001_WH09_00123	CDS	261	psbZ			Photosystem II reaction center protein Z
