locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WF05_00001	CDS	1224	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WF05_00002	tRNA	93				tRNA-Ser(tga)
P003_WF05_00003	CDS	189	psbZ			photosystem II protein Z
P003_WF05_00004	tRNA	72				tRNA-Gly(gcc)
P003_WF05_00005	tRNA	74				tRNA-Met(cat)
P003_WF05_00006	CDS	303	rps14			ribosomal protein S14
P003_WF05_00007	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WF05_00008	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WF05_00009	CDS	249	ycf3_1			hypothetical chloroplast RF34
P003_WF05_00010	CDS	135	ycf3_2			hypothetical chloroplast RF34
P003_WF05_00011	tRNA	87				tRNA-Ser(gga)
P003_WF05_00012	CDS	138				hypothetical protein
P003_WF05_00013	CDS	342	rps4			ribosomal protein S4
P003_WF05_00014	CDS	429	rpl2_1			ribosomal protein L2
P003_WF05_00015	CDS	234				hypothetical protein
P003_WF05_00016	CDS	402	rpl2_2			ribosomal protein L2
P003_WF05_00017	CDS	282	rpl23			ribosomal protein L23
P003_WF05_00018	tRNA	75				tRNA-Met(cat)
P003_WF05_00019	CDS	6819				hypothetical protein
P003_WF05_00020	CDS	204				hypothetical protein
P003_WF05_00021	tRNA	83				tRNA-Leu(caa)
P003_WF05_00022	CDS	180				hypothetical protein
P003_WF05_00023	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WF05_00024	CDS	912	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
P003_WF05_00025	CDS	468	rps7			ribosomal protein S7
P003_WF05_00026	CDS	105				hypothetical protein
P003_WF05_00027	tRNA	72				tRNA-Val(gac)
P003_WF05_00028	rRNA	1488				16S ribosomal RNA
P003_WF05_00029	CDS	303				hypothetical protein
P003_WF05_00030	CDS	153				hypothetical protein
P003_WF05_00031	CDS	105				hypothetical protein
P003_WF05_00032	CDS	198				hypothetical protein
P003_WF05_00033	CDS	90				hypothetical protein
P003_WF05_00034	CDS	222				hypothetical protein
P003_WF05_00035	rRNA	3019				23S ribosomal RNA
P003_WF05_00036	CDS	207				hypothetical protein
P003_WF05_00037	tRNA	75				tRNA-Arg(acg)
P003_WF05_00038	CDS	132				hypothetical protein
P003_WF05_00039	tRNA	74				tRNA-Asn(gtt)
P003_WF05_00040	CDS	216				hypothetical protein
P003_WF05_00041	rRNA	1098				16S ribosomal RNA (partial)
P003_WF05_00042	rRNA	444				16S ribosomal RNA (partial)
P003_WF05_00043	tRNA	75				tRNA-His(gtg)
P003_WF05_00044	CDS	954	psbA			photosystem II protein D1
P003_WF05_00045	CDS	1527	matK			maturase K
P003_WF05_00046	tRNA	72				tRNA-Gln(ttg)
P003_WF05_00047	CDS	216	psbK			photosystem II protein K
P003_WF05_00048	tRNA	89				tRNA-Ser(gct)
P003_WF05_00049	tRNA	72				tRNA-Arg(tct)
P003_WF05_00050	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P003_WF05_00051	CDS	294	atpF			ATP synthase CF0 subunit I
P003_WF05_00052	CDS	285				hypothetical protein
P003_WF05_00053	CDS	246	atpH			ATP synthase CF0 subunit III
P003_WF05_00054	CDS	741	atpI			ATP synthase CF0 subunit IV
P003_WF05_00055	CDS	711	rps2			ribosomal protein S2
P003_WF05_00056	CDS	4071	rpoC2			RNA polymerase beta'' subunit
P003_WF05_00057	CDS	1422	rpoC1_1			RNA polymerase beta' subunit
P003_WF05_00058	CDS	438	rpoC1_2			RNA polymerase beta' subunit
P003_WF05_00059	CDS	3213	rpoB			RNA polymerase beta subunit
P003_WF05_00060	tRNA	71				tRNA-Cys(gca)
P003_WF05_00061	tRNA	74				tRNA-Asp(gtc)
P003_WF05_00062	tRNA	86				tRNA-Tyr(gta)
P003_WF05_00063	tRNA	73				tRNA-Glu(ttc)
P003_WF05_00064	tRNA	74				tRNA-Thr(ggt)
P003_WF05_00065	CDS	348	psbD			photosystem II protein D2
P003_WF05_00066	CDS	207				hypothetical protein
P003_WF05_00067	CDS	381				hypothetical protein
P003_WF05_00068	CDS	480	rpl22			ribosomal protein L22
P003_WF05_00069	CDS	660	rps3			ribosomal protein S3
P003_WF05_00070	CDS	201				hypothetical protein
P003_WF05_00071	CDS	162	rpl16			ribosomal protein L16
P003_WF05_00072	CDS	369	rpl14			ribosomal protein L14
P003_WF05_00073	CDS	450	rps8			ribosomal protein S8
P003_WF05_00074	CDS	261	infA			Translation initiation factor IF-1
P003_WF05_00075	CDS	288				hypothetical protein
P003_WF05_00076	CDS	417	rps11			ribosomal protein S11
P003_WF05_00077	CDS	996	rpoA			RNA polymerase alpha subunit
P003_WF05_00078	CDS	525	petD			cytochrome b6/f complex subunit IV
P003_WF05_00079	CDS	489	petB			cytochrome b6
P003_WF05_00080	CDS	213	psbH			photosystem II phosphoprotein
P003_WF05_00081	CDS	132	psbN			photosystem II protein N
P003_WF05_00082	CDS	453	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WF05_00083	tRNA	75				tRNA-Thr(tgt)
P003_WF05_00084	CDS	120				hypothetical protein
P003_WF05_00085	CDS	183				hypothetical protein
P003_WF05_00086	tRNA	74				tRNA-Phe(gaa)
P003_WF05_00087	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WF05_00088	CDS	639	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WF05_00089	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WF05_00090	CDS	174				hypothetical protein
P003_WF05_00091	tRNA	73				tRNA-Met(cat)
P003_WF05_00092	CDS	399	atpE			ATP synthase CF1 epsilon subunit
P003_WF05_00093	CDS	1503	atpB			ATP synthase CF1 beta subunit
P003_WF05_00094	CDS	1446	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WF05_00095	CDS	1485	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WF05_00096	CDS	555	ycf4			photosystem I assembly protein Ycf4
P003_WF05_00097	CDS	690	cemA			envelope membrane protein
P003_WF05_00098	CDS	960	petA			cytochrome f
P003_WF05_00099	CDS	123	psbJ			photosystem II protein J
P003_WF05_00100	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WF05_00101	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WF05_00102	CDS	111				hypothetical protein
P003_WF05_00103	CDS	96	petL			cytochrome b6/f complex subunit VI
P003_WF05_00104	CDS	231	petG			Cytochrome b6-f complex subunit 5
P003_WF05_00105	tRNA	74				tRNA-Trp(cca)
P003_WF05_00106	tRNA	74				tRNA-Pro(tgg)
P003_WF05_00107	CDS	138	psaJ			photosystem I subunit IX
P003_WF05_00108	CDS	201	rpl33			ribosomal protein L33
P003_WF05_00109	CDS	318	rps18			ribosomal protein S18
P003_WF05_00110	CDS	363	rpl20			ribosomal protein L20
P003_WF05_00111	CDS	222	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WF05_00112	CDS	225	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WF05_00113	CDS	138				hypothetical protein
P003_WF05_00114	CDS	246	psaC			photosystem I subunit VII
P003_WF05_00115	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WF05_00116	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WF05_00117	CDS	558	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WF05_00118	CDS	570	ndhA			NADH-plastoquinone oxidoreductase subunit 1
P003_WF05_00119	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WF05_00120	CDS	264	rps15			ribosomal protein S15
P003_WF05_00121	CDS	165				hypothetical protein
P003_WF05_00122	CDS	4467				hypothetical protein
P003_WF05_00123	CDS	171				hypothetical protein
P003_WF05_00124	rRNA	3228				23S ribosomal RNA
P003_WF05_00125	CDS	2238	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WF05_00126	CDS	177	rpl32			ribosomal protein L32
P003_WF05_00127	tRNA	80				tRNA-Leu(tag)
P003_WF05_00128	CDS	993	ccsA			cytochrome c heme attachment protein
P003_WF05_00129	CDS	969	ndhD			NADH-plastoquinone oxidoreductase subunit 4
