locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WH04_00001	CDS	825	rpl2			ribosomal protein L2
P001_WH04_00002	CDS	282	rpl23			ribosomal protein L23
P001_WH04_00003	tRNA	75				tRNA-Met(cat)
P001_WH04_00004	CDS	6822				hypothetical protein
P001_WH04_00005	CDS	213				hypothetical protein
P001_WH04_00006	tRNA	83				tRNA-Leu(caa)
P001_WH04_00007	CDS	138				hypothetical protein
P001_WH04_00008	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P001_WH04_00009	CDS	741	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P001_WH04_00010	CDS	468	rps7			ribosomal protein S7
P001_WH04_00011	CDS	192				hypothetical protein
P001_WH04_00012	tRNA	72				tRNA-Val(gac)
P001_WH04_00013	rRNA	1487				16S ribosomal RNA
P001_WH04_00014	CDS	222				hypothetical protein
P001_WH04_00015	CDS	195				hypothetical protein
P001_WH04_00016	CDS	105				hypothetical protein
P001_WH04_00017	CDS	279				hypothetical protein
P001_WH04_00018	rRNA	3011				23S ribosomal RNA
P001_WH04_00019	CDS	159				hypothetical protein
P001_WH04_00020	tRNA	75				tRNA-Arg(acg)
P001_WH04_00021	tRNA	74				tRNA-Asn(gtt)
P001_WH04_00022	CDS	216				hypothetical protein
P001_WH04_00023	CDS	2253	psaA			photosystem I P700 apoprotein A1
P001_WH04_00024	CDS	240				hypothetical protein
P001_WH04_00025	CDS	249	ycf3			hypothetical chloroplast RF34
P001_WH04_00026	CDS	222				hypothetical protein
P001_WH04_00027	CDS	294				hypothetical protein
P001_WH04_00028	tRNA	89				tRNA-Ser(gga)
P001_WH04_00029	CDS	606	rps4			ribosomal protein S4
P001_WH04_00030	tRNA	76				tRNA-Thr(tgt)
P001_WH04_00031	tRNA	74				tRNA-Phe(gaa)
P001_WH04_00032	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WH04_00033	CDS	747	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WH04_00034	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WH04_00035	CDS	222				hypothetical protein
P001_WH04_00036	tRNA	73				tRNA-Met(cat)
P001_WH04_00037	CDS	423	atpE			ATP synthase CF1 epsilon subunit
P001_WH04_00038	CDS	1497	atpB			ATP synthase CF1 beta subunit
P001_WH04_00039	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WH04_00040	CDS	135				hypothetical protein
P001_WH04_00041	CDS	1479	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WH04_00042	CDS	111	psaI			photosystem I subunit VIII
P001_WH04_00043	CDS	555	ycf4			photosystem I assembly protein Ycf4
P001_WH04_00044	CDS	690	cemA			envelope membrane protein
P001_WH04_00045	CDS	963	petA			cytochrome f
P001_WH04_00046	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P001_WH04_00047	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P001_WH04_00048	CDS	114	petG			cytochrome b6/f complex subunit V
P001_WH04_00049	tRNA	75				tRNA-Trp(cca)
