locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WA03_00001	rRNA	1286				23S ribosomal RNA (partial)
P002_WA03_00002	CDS	1062	psbA			photosystem II protein D1
P002_WA03_00003	CDS	1536	matK			maturase K
P002_WA03_00004	CDS	240				hypothetical protein
P002_WA03_00005	tRNA	72				tRNA-Gln(ttg)
P002_WA03_00006	CDS	300	psbK			Photosystem II reaction center protein K
P002_WA03_00007	tRNA	89				tRNA-Ser(gct)
P002_WA03_00008	CDS	1062	psbD			photosystem II protein D2
P002_WA03_00009	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WA03_00010	tRNA	88				tRNA-Ser(tga)
P002_WA03_00011	CDS	189	psbZ			photosystem II protein Z
P002_WA03_00012	CDS	174				hypothetical protein
P002_WA03_00013	tRNA	72				tRNA-Gly(gcc)
P002_WA03_00014	tRNA	76				tRNA-Met(cat)
P002_WA03_00015	tRNA	74				tRNA-Thr(ggt)
P002_WA03_00016	tRNA	75				tRNA-Glu(ttc)
P002_WA03_00017	tRNA	86				tRNA-Tyr(gta)
P002_WA03_00018	tRNA	74				tRNA-Asp(gtc)
P002_WA03_00019	CDS	156				hypothetical protein
P002_WA03_00020	tRNA	71				tRNA-Cys(gca)
P002_WA03_00021	CDS	3231	rpoB			RNA polymerase beta subunit
P002_WA03_00022	CDS	2031	rpoC1			RNA polymerase beta' subunit
P002_WA03_00023	CDS	4482	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P002_WA03_00024	CDS	711	rps2			ribosomal protein S2
P002_WA03_00025	CDS	864	atpI			ATP synthase CF0 subunit IV
P002_WA03_00026	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WA03_00027	CDS	171	atpF_1			ATP synthase CF0 subunit I
P002_WA03_00028	CDS	216				hypothetical protein
P002_WA03_00029	CDS	372	atpF_2			ATP synthase CF0 subunit I
P002_WA03_00030	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WA03_00031	tRNA	72				tRNA-Arg(tct)
P002_WA03_00032	CDS	177	rps14			ribosomal protein S14
P002_WA03_00033	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WA03_00034	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WA03_00035	CDS	138				hypothetical protein
P002_WA03_00036	CDS	249	ycf3_1			hypothetical chloroplast RF34
P002_WA03_00037	CDS	135	ycf3_2			hypothetical chloroplast RF34
P002_WA03_00038	CDS	168				hypothetical protein
P002_WA03_00039	tRNA	87				tRNA-Ser(gga)
P002_WA03_00040	CDS	606	rps4			ribosomal protein S4
P002_WA03_00041	tRNA	75				tRNA-Thr(tgt)
P002_WA03_00042	CDS	165				hypothetical protein
P002_WA03_00043	tRNA	73				tRNA-Phe(gaa)
P002_WA03_00044	CDS	489	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WA03_00045	CDS	741	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WA03_00046	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WA03_00047	CDS	135				hypothetical protein
P002_WA03_00048	tRNA	75				tRNA-Met(cat)
P002_WA03_00049	CDS	414	atpE			ATP synthase CF1 epsilon subunit
P002_WA03_00050	CDS	1497	atpB			ATP synthase CF1 beta subunit
P002_WA03_00051	CDS	1440	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WA03_00052	CDS	165				hypothetical protein
P002_WA03_00053	CDS	111	psaI			photosystem I subunit VIII
P002_WA03_00054	CDS	690	ycf4			photosystem I assembly protein Ycf4
P002_WA03_00055	CDS	693	cemA			envelope membrane protein
P002_WA03_00056	CDS	963	petA			cytochrome f
P002_WA03_00057	CDS	123	psbJ			photosystem II protein J
P002_WA03_00058	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WA03_00059	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WA03_00060	CDS	96	petL			cytochrome b6/f complex subunit VI
P002_WA03_00061	tRNA	74				tRNA-Trp(cca)
P002_WA03_00062	tRNA	76				tRNA-Pro(tgg)
P002_WA03_00063	CDS	159	psaJ			photosystem I subunit IX
P002_WA03_00064	CDS	276				hypothetical protein
P002_WA03_00065	CDS	513				hypothetical protein
P002_WA03_00066	CDS	360	rpl20			ribosomal protein L20
P002_WA03_00067	CDS	150				hypothetical protein
P002_WA03_00068	CDS	651	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WA03_00069	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WA03_00070	CDS	117	psbT			photosystem II protein T
P002_WA03_00071	CDS	357	psbH			Photosystem II reaction center protein H
P002_WA03_00072	CDS	699	petB			cytochrome b6
P002_WA03_00073	CDS	525	petD			cytochrome b6/f complex subunit IV
P002_WA03_00074	CDS	1026	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P002_WA03_00075	CDS	432	rps11			ribosomal protein S11
P002_WA03_00076	CDS	342	infA			Translation initiation factor IF-1
P002_WA03_00077	CDS	411	rps8			ribosomal protein S8
P002_WA03_00078	CDS	372	rpl14			ribosomal protein L14
P002_WA03_00079	CDS	363	rpl16			ribosomal protein L16
P002_WA03_00080	CDS	162				hypothetical protein
P002_WA03_00081	CDS	720	rps3			ribosomal protein S3
P002_WA03_00082	CDS	444				hypothetical protein
P002_WA03_00083	CDS	1152	ndhH_1			NADH-plastoquinone oxidoreductase subunit 7
P002_WA03_00084	CDS	564	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WA03_00085	CDS	426	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WA03_00086	CDS	543	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WA03_00087	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WA03_00088	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WA03_00089	CDS	246	psaC			photosystem I subunit VII
P002_WA03_00090	CDS	1503	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WA03_00091	CDS	960	ccsA			cytochrome c heme attachment protein
P002_WA03_00092	tRNA	80				tRNA-Leu(tag)
P002_WA03_00093	CDS	2220	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P002_WA03_00094	CDS	174	ndhH_2			NADH-plastoquinone oxidoreductase subunit 7
P002_WA03_00095	CDS	273	rps15			ribosomal protein S15
P002_WA03_00096	CDS	120				hypothetical protein
P002_WA03_00097	tRNA	74				tRNA-Asn(gtt)
P002_WA03_00098	tRNA	75				tRNA-Arg(acg)
P002_WA03_00099	rRNA	3076				23S ribosomal RNA
P002_WA03_00100	CDS	216				hypothetical protein
P002_WA03_00101	CDS	237				hypothetical protein
P002_WA03_00102	CDS	225				hypothetical protein
P002_WA03_00103	rRNA	1487				16S ribosomal RNA
P002_WA03_00104	tRNA	72				tRNA-Val(gac)
P002_WA03_00105	CDS	159				hypothetical protein
P002_WA03_00106	CDS	471	rps7			ribosomal protein S7
P002_WA03_00107	CDS	849	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
