locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WF12_00001	CDS	672				hypothetical protein
P002_WF12_00002	CDS	159				hypothetical protein
P002_WF12_00003	CDS	156	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WF12_00004	CDS	756	rpoA_1			RNA polymerase alpha subunit
P002_WF12_00005	CDS	519	rps7			ribosomal protein S7
P002_WF12_00006	CDS	276				hypothetical protein
P002_WF12_00007	CDS	162				hypothetical protein
P002_WF12_00008	tRNA	75				tRNA-Met(cat)
P002_WF12_00009	CDS	207				hypothetical protein
P002_WF12_00010	CDS	543	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WF12_00011	CDS	105				hypothetical protein
P002_WF12_00012	CDS	333				hypothetical protein
P002_WF12_00013	CDS	309				hypothetical protein
P002_WF12_00014	CDS	252				hypothetical protein
P002_WF12_00015	CDS	177				hypothetical protein
P002_WF12_00016	CDS	117	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WF12_00017	tRNA	76				tRNA-Arg(tct)
P002_WF12_00018	CDS	174				hypothetical protein
P002_WF12_00019	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WF12_00020	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WF12_00021	tRNA	78				tRNA-Met(cat)
P002_WF12_00022	tRNA	72				tRNA-Gly(gcc)
P002_WF12_00023	CDS	189	psbZ			photosystem II protein Z
P002_WF12_00024	tRNA	88				tRNA-Ser(tga)
P002_WF12_00025	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WF12_00026	CDS	1062	psbD			photosystem II protein D2
P002_WF12_00027	CDS	270				hypothetical protein
P002_WF12_00028	tRNA	72				tRNA-Glu(ttc)
P002_WF12_00029	tRNA	84				tRNA-Tyr(gta)
P002_WF12_00030	tRNA	76				tRNA-Asp(gtc)
P002_WF12_00031	CDS	105	psbM			photosystem II protein M
P002_WF12_00032	CDS	90	petN			cytochrome b6/f complex subunit VII
P002_WF12_00033	tRNA	71				tRNA-Cys(gca)
P002_WF12_00034	CDS	192				hypothetical protein
P002_WF12_00035	CDS	717				hypothetical protein
P002_WF12_00036	tRNA	75				tRNA-Thr(tgt)
P002_WF12_00037	CDS	174				hypothetical protein
P002_WF12_00038	CDS	177				hypothetical protein
P002_WF12_00039	CDS	207				hypothetical protein
