locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WC10_00001	CDS	3744				hypothetical protein
P001_WC10_00002	CDS	114				hypothetical protein
P001_WC10_00003	CDS	273	rps15			ribosomal protein S15
P001_WC10_00004	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WC10_00005	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WC10_00006	CDS	375	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WC10_00007	CDS	591	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WC10_00008	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WC10_00009	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WC10_00010	CDS	246	psaC			photosystem I subunit VII
P001_WC10_00011	CDS	1443	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WC10_00012	CDS	975	ccsA			cytochrome c heme attachment protein
P001_WC10_00013	tRNA	80				tRNA-Leu(tag)
P001_WC10_00014	CDS	162				hypothetical protein
P001_WC10_00015	CDS	2247	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WC10_00016	CDS	426	rps3			ribosomal protein S3
P001_WC10_00017	CDS	360	rpl16			ribosomal protein L16
P001_WC10_00018	CDS	369	rpl14			ribosomal protein L14
P001_WC10_00019	CDS	405	rps8			ribosomal protein S8
P001_WC10_00020	CDS	132				hypothetical protein
P001_WC10_00021	CDS	234	infA			translational initiation factor 1
P001_WC10_00022	CDS	372				hypothetical protein
P001_WC10_00023	CDS	417	rps11			ribosomal protein S11
P001_WC10_00024	CDS	1062	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P001_WC10_00025	CDS	525	petD			cytochrome b6/f complex subunit IV
P001_WC10_00026	CDS	189				hypothetical protein
P001_WC10_00027	CDS	489	petB			cytochrome b6
P001_WC10_00028	CDS	273				hypothetical protein
P001_WC10_00029	CDS	222	psbH			photosystem II phosphoprotein
P001_WC10_00030	CDS	375				hypothetical protein
P001_WC10_00031	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WC10_00032	CDS	201				hypothetical protein
P001_WC10_00033	CDS	378	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WC10_00034	CDS	261	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WC10_00035	CDS	387	rpl20			ribosomal protein L20
P001_WC10_00036	CDS	306	rps18			ribosomal protein S18
P001_WC10_00037	CDS	189	psaJ			Photosystem I reaction center subunit IX
P001_WC10_00038	tRNA	76				tRNA-Pro(tgg)
P001_WC10_00039	tRNA	74				tRNA-Trp(cca)
P001_WC10_00040	CDS	114	petG			cytochrome b6/f complex subunit V
P001_WC10_00041	CDS	438	psbE			Cytochrome b559 subunit alpha
P001_WC10_00042	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P001_WC10_00043	CDS	207				hypothetical protein
P001_WC10_00044	CDS	969	petA			cytochrome f
P001_WC10_00045	CDS	765	cemA			envelope membrane protein
P001_WC10_00046	CDS	555	ycf4			photosystem I assembly protein Ycf4
P001_WC10_00047	CDS	1473	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WC10_00048	CDS	1449	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WC10_00049	CDS	1467	atpB			ATP synthase CF1 beta subunit
P001_WC10_00050	CDS	423	atpE			ATP synthase CF1 epsilon subunit
P001_WC10_00051	tRNA	73				tRNA-Met(cat)
P001_WC10_00052	CDS	192				hypothetical protein
P001_WC10_00053	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WC10_00054	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WC10_00055	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WC10_00056	tRNA	74				tRNA-Phe(gaa)
P001_WC10_00057	CDS	153				hypothetical protein
P001_WC10_00058	tRNA	75				tRNA-Thr(tgt)
P001_WC10_00059	CDS	606	rps4			ribosomal protein S4
P001_WC10_00060	tRNA	88				tRNA-Ser(gga)
P001_WC10_00061	CDS	135	ycf3_1			hypothetical chloroplast RF34
