locus_tag	ftype	length_bp	gene	EC_number	COG	product
P004_WE01_00001	CDS	387				hypothetical protein
P004_WE01_00002	CDS	234				hypothetical protein
P004_WE01_00003	CDS	246	psaC			photosystem I subunit VII
P004_WE01_00004	CDS	963	ccsA			cytochrome c heme attachment protein
P004_WE01_00005	tRNA	80				tRNA-Leu(tag)
P004_WE01_00006	tRNA	74				tRNA-Pro(ggg)
P004_WE01_00007	CDS	240				hypothetical protein
P004_WE01_00008	CDS	213				hypothetical protein
P004_WE01_00009	CDS	210				hypothetical protein
P004_WE01_00010	CDS	195				hypothetical protein
P004_WE01_00011	CDS	1413	chlN	1.3.7.7	COG2710	Light-independent protochlorophyllide reductase subunit N
P004_WE01_00012	CDS	876	chlL	1.3.7.7	COG1348	Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
P004_WE01_00013	tRNA	74				tRNA-Asn(gtt)
P004_WE01_00014	CDS	312				hypothetical protein
P004_WE01_00015	tRNA	76				tRNA-Arg(acg)
P004_WE01_00016	rRNA	3008				23S ribosomal RNA
P004_WE01_00017	rRNA	1486				16S ribosomal RNA
P004_WE01_00018	tRNA	73				tRNA-Thr(ggt)
P004_WE01_00019	CDS	1062	psbD			photosystem II protein D2
P004_WE01_00020	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P004_WE01_00021	tRNA	91				tRNA-Ser(tga)
P004_WE01_00022	CDS	252				hypothetical protein
P004_WE01_00023	tRNA	72				tRNA-Gly(gcc)
P004_WE01_00024	tRNA	74				tRNA-Met(cat)
P004_WE01_00025	CDS	300	rps14			ribosomal protein S14
P004_WE01_00026	CDS	2205	psaB			photosystem I P700 apoprotein A2
P004_WE01_00027	CDS	2253	psaA			photosystem I P700 apoprotein A1
P004_WE01_00028	CDS	249	ycf3			hypothetical chloroplast RF34
P004_WE01_00029	CDS	162				hypothetical protein
P004_WE01_00030	tRNA	87				tRNA-Ser(gga)
P004_WE01_00031	CDS	612	rps4			ribosomal protein S4
P004_WE01_00032	tRNA	74				tRNA-Thr(tgt)
P004_WE01_00033	CDS	138				hypothetical protein
P004_WE01_00034	tRNA	73				tRNA-Phe(gaa)
P004_WE01_00035	CDS	249	ndhK			NADH-plastoquinone oxidoreductase subunit K
P004_WE01_00036	CDS	261				hypothetical protein
P004_WE01_00037	CDS	327				hypothetical protein
P004_WE01_00038	CDS	5655	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
P004_WE01_00039	tRNA	83				tRNA-Leu(caa)
P004_WE01_00040	CDS	747	atpI			ATP synthase CF0 subunit IV
P004_WE01_00041	CDS	339				hypothetical protein
P004_WE01_00042	CDS	246	atpH			ATP synthase CF0 subunit III
P004_WE01_00043	CDS	168	atpF_1			ATP synthase CF0 subunit I
P004_WE01_00044	CDS	375	atpF_2			ATP synthase CF0 subunit I
P004_WE01_00045	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P004_WE01_00046	tRNA	72				tRNA-Arg(tct)
P004_WE01_00047	CDS	198				hypothetical protein
P004_WE01_00048	CDS	3630	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P004_WE01_00049	CDS	1479	atpB			ATP synthase CF1 beta subunit
P004_WE01_00050	CDS	414	atpE			ATP synthase CF1 epsilon subunit
P004_WE01_00051	tRNA	73				tRNA-Met(cat)
P004_WE01_00052	CDS	276	rpl23			ribosomal protein L23
P004_WE01_00053	CDS	411	rpl2_1			ribosomal protein L2
P004_WE01_00054	CDS	426	rpl2_2			ribosomal protein L2
P004_WE01_00055	CDS	279	rps19			ribosomal protein S19
P004_WE01_00056	CDS	420	rpl22			ribosomal protein L22
P004_WE01_00057	CDS	654	rps3			ribosomal protein S3
P004_WE01_00058	CDS	357	rpl16			ribosomal protein L16
P004_WE01_00059	CDS	369	rpl14			ribosomal protein L14
P004_WE01_00060	CDS	399	rps8			ribosomal protein S8
P004_WE01_00061	CDS	228	infA			translational initiation factor 1
P004_WE01_00062	CDS	114	rpl36			ribosomal protein L36
P004_WE01_00063	CDS	435	rps11			ribosomal protein S11
P004_WE01_00064	CDS	1008	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
P004_WE01_00065	CDS	480	petD			cytochrome b6/f complex subunit IV
P004_WE01_00066	CDS	135				hypothetical protein
P004_WE01_00067	CDS	702	petB			cytochrome b6
P004_WE01_00068	CDS	252				hypothetical protein
P004_WE01_00069	CDS	228	psbH			photosystem II phosphoprotein
P004_WE01_00070	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P004_WE01_00071	tRNA	90				tRNA-Ser(gct)
P004_WE01_00072	CDS	468	rps7			ribosomal protein S7
P004_WE01_00073	tRNA	72				tRNA-Val(gac)
