locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WB08_00001	CDS	1062	psbA			photosystem II protein D1
P001_WB08_00002	CDS	1536	matK			maturase K
P001_WB08_00003	CDS	237				hypothetical protein
P001_WB08_00004	tRNA	72				tRNA-Gln(ttg)
P001_WB08_00005	CDS	297	psbK			Photosystem II reaction center protein K
P001_WB08_00006	CDS	111	psbI			Photosystem II reaction center protein I
P001_WB08_00007	tRNA	89				tRNA-Ser(gct)
P001_WB08_00008	CDS	1062	psbD			photosystem II protein D2
P001_WB08_00009	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P001_WB08_00010	tRNA	88				tRNA-Ser(tga)
P001_WB08_00011	CDS	189	psbZ			photosystem II protein Z
P001_WB08_00012	tRNA	72				tRNA-Gly(gcc)
P001_WB08_00013	CDS	207				hypothetical protein
P001_WB08_00014	tRNA	76				tRNA-Met(cat)
P001_WB08_00015	CDS	162				hypothetical protein
P001_WB08_00016	tRNA	74				tRNA-Thr(ggt)
P001_WB08_00017	tRNA	75				tRNA-Glu(ttc)
P001_WB08_00018	tRNA	84				tRNA-Tyr(gta)
P001_WB08_00019	tRNA	74				tRNA-Asp(gtc)
P001_WB08_00020	tRNA	71				tRNA-Cys(gca)
P001_WB08_00021	CDS	3231	rpoB			RNA polymerase beta subunit
P001_WB08_00022	CDS	2049	rpoC1			RNA polymerase beta' subunit
P001_WB08_00023	CDS	4479	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P001_WB08_00024	CDS	711	rps2			ribosomal protein S2
P001_WB08_00025	CDS	861	atpI			ATP synthase CF0 subunit IV
P001_WB08_00026	CDS	213				hypothetical protein
P001_WB08_00027	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WB08_00028	CDS	171	atpF_1			ATP synthase CF0 subunit I
P001_WB08_00029	CDS	168				hypothetical protein
P001_WB08_00030	CDS	462	atpF_2			ATP synthase CF0 subunit I
P001_WB08_00031	CDS	1515	atpA			ATP synthase CF1 alpha subunit
P001_WB08_00032	tRNA	72				tRNA-Arg(tct)
P001_WB08_00033	CDS	312	rps14			ribosomal protein S14
P001_WB08_00034	CDS	2205	psaB			photosystem I P700 apoprotein A2
P001_WB08_00035	CDS	2253	psaA			photosystem I P700 apoprotein A1
P001_WB08_00036	CDS	249	ycf3			hypothetical chloroplast RF34
P001_WB08_00037	CDS	408				hypothetical protein
P001_WB08_00038	tRNA	87				tRNA-Ser(gga)
P001_WB08_00039	CDS	606	rps4			ribosomal protein S4
P001_WB08_00040	tRNA	75				tRNA-Thr(tgt)
P001_WB08_00041	CDS	165				hypothetical protein
P001_WB08_00042	tRNA	73				tRNA-Phe(gaa)
P001_WB08_00043	CDS	567	ndhJ			NADH-plastoquinone oxidoreductase subunit J
