locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WC10_00001	CDS	156				hypothetical protein
P003_WC10_00002	CDS	2235	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WC10_00003	tRNA	80				tRNA-Leu(tag)
P003_WC10_00004	CDS	969	ccsA			cytochrome c heme attachment protein
P003_WC10_00005	CDS	1569	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WC10_00006	CDS	246	psaC			photosystem I subunit VII
P003_WC10_00007	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WC10_00008	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WC10_00009	CDS	561	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WC10_00010	CDS	471	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WC10_00011	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WC10_00012	CDS	1236	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WC10_00013	CDS	279	rps15			ribosomal protein S15
P003_WC10_00014	CDS	4578				hypothetical protein
P003_WC10_00015	CDS	603				hypothetical protein
P003_WC10_00016	CDS	402	rpl2			ribosomal protein L2
P003_WC10_00017	CDS	282	rpl23			ribosomal protein L23
P003_WC10_00018	tRNA	75				tRNA-Met(cat)
P003_WC10_00019	CDS	6390				hypothetical protein
P003_WC10_00020	CDS	294				hypothetical protein
P003_WC10_00021	tRNA	83				tRNA-Leu(caa)
P003_WC10_00022	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WC10_00023	CDS	111				hypothetical protein
P003_WC10_00024	CDS	795	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WC10_00025	CDS	468	rps7			ribosomal protein S7
P003_WC10_00026	CDS	120				hypothetical protein
P003_WC10_00027	CDS	192				hypothetical protein
P003_WC10_00028	CDS	267				hypothetical protein
P003_WC10_00029	tRNA	72				tRNA-Val(gac)
P003_WC10_00030	rRNA	1487				16S ribosomal RNA
P003_WC10_00031	CDS	276				hypothetical protein
P003_WC10_00032	CDS	216				hypothetical protein
P003_WC10_00033	CDS	114				hypothetical protein
P003_WC10_00034	CDS	249				hypothetical protein
P003_WC10_00035	rRNA	3011				23S ribosomal RNA
P003_WC10_00036	tRNA	75				tRNA-Arg(acg)
P003_WC10_00037	tRNA	74				tRNA-Asn(gtt)
P003_WC10_00038	CDS	279	rps19			ribosomal protein S19
P003_WC10_00039	CDS	468	rpl22			ribosomal protein L22
P003_WC10_00040	CDS	657	rps3			ribosomal protein S3
P003_WC10_00041	CDS	165				hypothetical protein
P003_WC10_00042	CDS	360	rpl16			ribosomal protein L16
P003_WC10_00043	CDS	369	rpl14			ribosomal protein L14
P003_WC10_00044	CDS	405	rps8			ribosomal protein S8
P003_WC10_00045	CDS	234	infA			translational initiation factor 1
P003_WC10_00046	CDS	114	rpl36			ribosomal protein L36
P003_WC10_00047	CDS	411	rps11			ribosomal protein S11
P003_WC10_00048	CDS	1008	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
