locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WA08_00001	CDS	660	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WA08_00002	tRNA	78				tRNA-Met(cat)
P001_WA08_00003	tRNA	72				tRNA-Gly(gcc)
P001_WA08_00004	CDS	189	psbZ			photosystem II protein Z
P001_WA08_00005	tRNA	88				tRNA-Ser(tga)
P001_WA08_00006	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P001_WA08_00007	CDS	1062	psbD			photosystem II protein D2
P001_WA08_00008	tRNA	73				tRNA-Thr(agt)
P001_WA08_00009	tRNA	72				tRNA-Glu(ttc)
P001_WA08_00010	tRNA	84				tRNA-Tyr(gta)
P001_WA08_00011	tRNA	76				tRNA-Asp(gtc)
P001_WA08_00012	CDS	105	psbM			photosystem II protein M
P001_WA08_00013	CDS	150				hypothetical protein
P001_WA08_00014	CDS	90	petN			cytochrome b6/f complex subunit VII
P001_WA08_00015	tRNA	71				tRNA-Cys(gca)
P001_WA08_00016	CDS	456	rpl16_1			ribosomal protein L16
P001_WA08_00017	CDS	216				hypothetical protein
P001_WA08_00018	CDS	258				hypothetical protein
P001_WA08_00019	CDS	189				hypothetical protein
P001_WA08_00020	CDS	687	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WA08_00021	CDS	369				hypothetical protein
P001_WA08_00022	CDS	2220	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WA08_00023	CDS	216				hypothetical protein
P001_WA08_00024	tRNA	89				tRNA-Ser(gct)
P001_WA08_00025	CDS	111	psbI			Photosystem II reaction center protein I
P001_WA08_00026	CDS	186	psbK			photosystem II protein K
P001_WA08_00027	CDS	132				hypothetical protein
P001_WA08_00028	CDS	435				hypothetical protein
P001_WA08_00029	CDS	120	accD_1	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WA08_00030	CDS	666				hypothetical protein
P001_WA08_00031	CDS	306	clpP_3	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
