locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WC12_00001	tRNA	75				tRNA-Met(cat)
P002_WC12_00002	CDS	96	psbB_1			Photosystem II CP47 reaction center protein
P002_WC12_00003	CDS	105				hypothetical protein
P002_WC12_00004	CDS	1062	psbA			photosystem II protein D1
P002_WC12_00005	CDS	1560	matK			maturase K
P002_WC12_00006	CDS	399				hypothetical protein
P002_WC12_00007	CDS	171				hypothetical protein
P002_WC12_00008	CDS	528				hypothetical protein
P002_WC12_00009	CDS	306	rps14			ribosomal protein S14
P002_WC12_00010	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WC12_00011	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WC12_00012	CDS	174				hypothetical protein
P002_WC12_00013	CDS	321				hypothetical protein
P002_WC12_00014	CDS	321				hypothetical protein
P002_WC12_00015	CDS	261				hypothetical protein
P002_WC12_00016	CDS	738	rps2			ribosomal protein S2
P002_WC12_00017	CDS	4947	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P002_WC12_00018	CDS	1491	rpoC1_1			RNA polymerase beta' subunit
P002_WC12_00019	CDS	447	rpoC1_2			RNA polymerase beta' subunit
P002_WC12_00020	CDS	3192	rpoB			RNA polymerase beta subunit
P002_WC12_00021	tRNA	71				tRNA-Cys(gca)
P002_WC12_00022	CDS	90	petN			cytochrome b6/f complex subunit VII
P002_WC12_00023	CDS	105	psbM			photosystem II protein M
P002_WC12_00024	tRNA	76				tRNA-Asp(gtc)
P002_WC12_00025	tRNA	84				tRNA-Tyr(gta)
P002_WC12_00026	tRNA	72				tRNA-Glu(ttc)
P002_WC12_00027	CDS	1062	psbD			photosystem II protein D2
P002_WC12_00028	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WC12_00029	tRNA	88				tRNA-Ser(tga)
P002_WC12_00030	CDS	189	psbZ			photosystem II protein Z
P002_WC12_00031	tRNA	71				tRNA-Gly(gcc)
P002_WC12_00032	tRNA	76				tRNA-Met(cat)
P002_WC12_00033	CDS	357				hypothetical protein
P002_WC12_00034	tRNA	75				tRNA-His(gtg)
P002_WC12_00035	CDS	483	rpl2_1			ribosomal protein L2
P002_WC12_00036	CDS	120				hypothetical protein
P002_WC12_00037	CDS	339	rpl2_2			ribosomal protein L2
P002_WC12_00038	CDS	105				hypothetical protein
P002_WC12_00039	CDS	534				hypothetical protein
P002_WC12_00040	CDS	486				hypothetical protein
P002_WC12_00041	rRNA	1282				23S ribosomal RNA (partial)
P002_WC12_00042	CDS	195				hypothetical protein
P002_WC12_00043	rRNA	1606				23S ribosomal RNA (partial)
P002_WC12_00044	CDS	273				hypothetical protein
P002_WC12_00045	CDS	441				hypothetical protein
P002_WC12_00046	CDS	138				hypothetical protein
P002_WC12_00047	CDS	171				hypothetical protein
P002_WC12_00048	CDS	408				hypothetical protein
P002_WC12_00049	CDS	348				hypothetical protein
P002_WC12_00050	CDS	513	rps7			ribosomal protein S7
P002_WC12_00051	CDS	876	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WC12_00052	CDS	294				hypothetical protein
P002_WC12_00053	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WC12_00054	tRNA	83				tRNA-Leu(caa)
P002_WC12_00055	CDS	156				hypothetical protein
P002_WC12_00056	CDS	165				hypothetical protein
P002_WC12_00057	CDS	627				hypothetical protein
P002_WC12_00058	CDS	384	rpl20			ribosomal protein L20
P002_WC12_00059	CDS	243				hypothetical protein
P002_WC12_00060	CDS	603	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WC12_00061	CDS	249	ycf3_1			hypothetical chloroplast RF34
P002_WC12_00062	CDS	135	ycf3_2			hypothetical chloroplast RF34
P002_WC12_00063	tRNA	87				tRNA-Ser(gga)
P002_WC12_00064	CDS	249				hypothetical protein
P002_WC12_00065	CDS	432	infA			Translation initiation factor IF-1
P002_WC12_00066	CDS	177				hypothetical protein
P002_WC12_00067	CDS	408	rps8			ribosomal protein S8
P002_WC12_00068	CDS	369	rpl14			ribosomal protein L14
P002_WC12_00069	CDS	360	rpl16			ribosomal protein L16
P002_WC12_00070	CDS	789	rps3			ribosomal protein S3
P002_WC12_00071	CDS	420	rpl22			ribosomal protein L22
P002_WC12_00072	CDS	105				hypothetical protein
P002_WC12_00073	CDS	177				hypothetical protein
P002_WC12_00074	CDS	213				hypothetical protein
P002_WC12_00075	CDS	237				hypothetical protein
P002_WC12_00076	CDS	1305	accD_1	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WC12_00077	CDS	117	psaJ			photosystem I subunit IX
P002_WC12_00078	CDS	240	atpB_1			ATP synthase subunit a
P002_WC12_00079	tRNA	75				tRNA-Arg(acg)
P002_WC12_00080	CDS	171				hypothetical protein
P002_WC12_00081	rRNA	3020				23S ribosomal RNA
P002_WC12_00082	CDS	240				hypothetical protein
P002_WC12_00083	CDS	240				hypothetical protein
P002_WC12_00084	rRNA	1502				16S ribosomal RNA
P002_WC12_00085	tRNA	72				tRNA-Val(gac)
P002_WC12_00086	CDS	1440	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
