locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WB05_00001	CDS	252				hypothetical protein
P002_WB05_00002	CDS	5313				hypothetical protein
P002_WB05_00003	CDS	252				hypothetical protein
P002_WB05_00004	CDS	264	rps15			ribosomal protein S15
P002_WB05_00005	CDS	189	ndhH	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit H, chloroplastic
P002_WB05_00006	CDS	408	ndhA			NADH-plastoquinone oxidoreductase subunit 1
P002_WB05_00007	CDS	306	ndhI_1			NADH-plastoquinone oxidoreductase subunit I
P002_WB05_00008	CDS	189	ndhI_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
P002_WB05_00009	CDS	444	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WB05_00010	CDS	177	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WB05_00011	CDS	246	psaC			photosystem I subunit VII
P002_WB05_00012	CDS	666	ndhD_1			NADH-plastoquinone oxidoreductase subunit 4
P002_WB05_00013	CDS	465	ndhD_2			NADH-plastoquinone oxidoreductase subunit 4
P002_WB05_00014	CDS	720	ccsA_1			cytochrome c heme attachment protein
P002_WB05_00015	CDS	294	ccsA_2			cytochrome c heme attachment protein
P002_WB05_00016	tRNA	80				tRNA-Leu(tag)
P002_WB05_00017	CDS	429	rpl2_1			ribosomal protein L2
P002_WB05_00018	CDS	402	rpl2_2			ribosomal protein L2
P002_WB05_00019	CDS	282	rpl23			ribosomal protein L23
P002_WB05_00020	tRNA	75				tRNA-Met(cat)
P002_WB05_00021	CDS	6861				hypothetical protein
P002_WB05_00022	CDS	273				hypothetical protein
P002_WB05_00023	tRNA	83				tRNA-Leu(caa)
P002_WB05_00024	CDS	615	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WB05_00025	CDS	912	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
P002_WB05_00026	CDS	468	rps7			ribosomal protein S7
P002_WB05_00027	CDS	174				hypothetical protein
P002_WB05_00028	CDS	219				hypothetical protein
P002_WB05_00029	tRNA	72				tRNA-Val(gac)
P002_WB05_00030	rRNA	1487				16S ribosomal RNA
P002_WB05_00031	CDS	105				hypothetical protein
P002_WB05_00032	rRNA	3012				23S ribosomal RNA
P002_WB05_00033	tRNA	75				tRNA-Arg(acg)
P002_WB05_00034	CDS	216				hypothetical protein
P002_WB05_00035	tRNA	74				tRNA-Asn(gtt)
P002_WB05_00036	CDS	306	rps18			ribosomal protein S18
P002_WB05_00037	CDS	366	rpl20			ribosomal protein L20
P002_WB05_00038	CDS	135	psaJ			photosystem I subunit IX
P002_WB05_00039	tRNA	76				tRNA-Pro(tgg)
P002_WB05_00040	tRNA	74				tRNA-Trp(cca)
P002_WB05_00041	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WB05_00042	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WB05_00043	CDS	123	psbJ			photosystem II protein J
P002_WB05_00044	CDS	963	petA			cytochrome f
P002_WB05_00045	CDS	690	cemA			envelope membrane protein
P002_WB05_00046	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WB05_00047	CDS	111	psaI			photosystem I subunit VIII
P002_WB05_00048	CDS	159	accD_1	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
P002_WB05_00049	CDS	306	accD_2	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WB05_00050	CDS	273	accD_3	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WB05_00051	CDS	1455	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WB05_00052	CDS	252				hypothetical protein
P002_WB05_00053	CDS	1497	atpB			ATP synthase CF1 beta subunit
P002_WB05_00054	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P002_WB05_00055	tRNA	73				tRNA-Met(cat)
P002_WB05_00056	CDS	141				hypothetical protein
P002_WB05_00057	CDS	300	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WB05_00058	CDS	687	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WB05_00059	tRNA	74				tRNA-Phe(gaa)
P002_WB05_00060	tRNA	75				tRNA-Thr(tgt)
P002_WB05_00061	CDS	606	rps4			ribosomal protein S4
P002_WB05_00062	tRNA	87				tRNA-Ser(gga)
P002_WB05_00063	CDS	249	ycf3			hypothetical chloroplast RF34
P002_WB05_00064	tRNA	75				tRNA-His(gtg)
P002_WB05_00065	CDS	936	psbA			photosystem II protein D1
P002_WB05_00066	CDS	186				hypothetical protein
P002_WB05_00067	CDS	222	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WB05_00068	CDS	282	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WB05_00069	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WB05_00070	CDS	222	psbH			photosystem II phosphoprotein
P002_WB05_00071	CDS	489	petB			cytochrome b6
P002_WB05_00072	CDS	525	petD			cytochrome b6/f complex subunit IV
P002_WB05_00073	CDS	705	rpoA			RNA polymerase alpha subunit
P002_WB05_00074	CDS	417	rps11			ribosomal protein S11
P002_WB05_00075	CDS	153				hypothetical protein
P002_WB05_00076	CDS	234	infA			translational initiation factor 1
P002_WB05_00077	CDS	405	rps8			ribosomal protein S8
P002_WB05_00078	CDS	369	rpl14			ribosomal protein L14
P002_WB05_00079	CDS	360	rpl16			ribosomal protein L16
P002_WB05_00080	CDS	204				hypothetical protein
P002_WB05_00081	CDS	663	rps3			ribosomal protein S3
P002_WB05_00082	CDS	477	rpl22			ribosomal protein L22
P002_WB05_00083	CDS	279	rps19			ribosomal protein S19
P002_WB05_00084	CDS	1899	psaA			photosystem I P700 apoprotein A1
P002_WB05_00085	CDS	255	matK			maturase K
P002_WB05_00086	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WB05_00087	tRNA	93				tRNA-Ser(tga)
P002_WB05_00088	CDS	219	psbZ			photosystem II protein Z
P002_WB05_00089	tRNA	72				tRNA-Gly(gcc)
P002_WB05_00090	tRNA	75				tRNA-Met(cat)
P002_WB05_00091	CDS	303	rps14			ribosomal protein S14
P002_WB05_00092	CDS	1644	psaB			photosystem I P700 apoprotein A2
P002_WB05_00093	tRNA	74				tRNA-Trp(cca)
P002_WB05_00094	CDS	573	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
P002_WB05_00095	CDS	1575	rpoC2_1			RNA polymerase beta'' subunit
P002_WB05_00096	tRNA	74				tRNA-Thr(ggt)
P002_WB05_00097	tRNA	73				tRNA-Glu(ttc)
P002_WB05_00098	tRNA	86				tRNA-Tyr(gta)
P002_WB05_00099	tRNA	77				tRNA-Asp(gtc)
P002_WB05_00100	CDS	228				hypothetical protein
P002_WB05_00101	tRNA	71				tRNA-Cys(gca)
P002_WB05_00102	CDS	327				hypothetical protein
P002_WB05_00103	CDS	3189	rpoB			RNA polymerase beta subunit
