locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WH07_00001	CDS	825	rpl2			ribosomal protein L2
P003_WH07_00002	CDS	282	rpl23			ribosomal protein L23
P003_WH07_00003	tRNA	75				tRNA-Met(cat)
P003_WH07_00004	CDS	6783				hypothetical protein
P003_WH07_00005	CDS	213				hypothetical protein
P003_WH07_00006	CDS	234				hypothetical protein
P003_WH07_00007	tRNA	83				tRNA-Leu(caa)
P003_WH07_00008	CDS	207				hypothetical protein
P003_WH07_00009	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WH07_00010	CDS	795	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WH07_00011	CDS	468	rps7			ribosomal protein S7
P003_WH07_00012	CDS	213				hypothetical protein
P003_WH07_00013	CDS	210				hypothetical protein
P003_WH07_00014	tRNA	72				tRNA-Val(gac)
P003_WH07_00015	rRNA	1487				16S ribosomal RNA
P003_WH07_00016	CDS	249				hypothetical protein
P003_WH07_00017	CDS	105				hypothetical protein
P003_WH07_00018	CDS	312				hypothetical protein
P003_WH07_00019	rRNA	3011				23S ribosomal RNA
P003_WH07_00020	CDS	288				hypothetical protein
P003_WH07_00021	tRNA	75				tRNA-Arg(acg)
P003_WH07_00022	CDS	117				hypothetical protein
P003_WH07_00023	tRNA	74				tRNA-Asn(gtt)
P003_WH07_00024	CDS	216				hypothetical protein
P003_WH07_00025	CDS	279	rps19			ribosomal protein S19
P003_WH07_00026	CDS	408	rpl22			ribosomal protein L22
P003_WH07_00027	CDS	654	rps3			ribosomal protein S3
P003_WH07_00028	CDS	99				hypothetical protein
P003_WH07_00029	CDS	357	rpl16			ribosomal protein L16
P003_WH07_00030	CDS	369	rpl14			ribosomal protein L14
P003_WH07_00031	CDS	405	rps8			ribosomal protein S8
P003_WH07_00032	CDS	240	infA			translational initiation factor 1
P003_WH07_00033	CDS	417	rps11			ribosomal protein S11
P003_WH07_00034	CDS	1038	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P003_WH07_00035	CDS	93				hypothetical protein
P003_WH07_00036	CDS	534	petD			cytochrome b6/f complex subunit IV
P003_WH07_00037	CDS	153				hypothetical protein
P003_WH07_00038	CDS	489	petB			cytochrome b6
P003_WH07_00039	CDS	222	psbH			photosystem II phosphoprotein
P003_WH07_00040	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WH07_00041	CDS	282	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WH07_00042	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WH07_00043	CDS	390	rpl20			ribosomal protein L20
P003_WH07_00044	CDS	306	rps18			ribosomal protein S18
P003_WH07_00045	CDS	174				hypothetical protein
P003_WH07_00046	CDS	165				hypothetical protein
P003_WH07_00047	CDS	129	psaJ			photosystem I subunit IX
P003_WH07_00048	tRNA	76				tRNA-Pro(tgg)
P003_WH07_00049	tRNA	75				tRNA-Trp(cca)
P003_WH07_00050	CDS	114	petG			cytochrome b6/f complex subunit V
P003_WH07_00051	CDS	132				hypothetical protein
P003_WH07_00052	CDS	156				hypothetical protein
P003_WH07_00053	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WH07_00054	CDS	123	psbJ			photosystem II protein J
P003_WH07_00055	CDS	963	petA			cytochrome f
P003_WH07_00056	CDS	765	cemA			envelope membrane protein
P003_WH07_00057	CDS	555	ycf4			photosystem I assembly protein Ycf4
P003_WH07_00058	CDS	1524	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WH07_00059	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WH07_00060	CDS	1497	atpB			ATP synthase CF1 beta subunit
P003_WH07_00061	CDS	423	atpE			ATP synthase CF1 epsilon subunit
P003_WH07_00062	tRNA	73				tRNA-Met(cat)
P003_WH07_00063	CDS	123				hypothetical protein
P003_WH07_00064	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WH07_00065	CDS	708	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WH07_00066	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WH07_00067	tRNA	74				tRNA-Phe(gaa)
P003_WH07_00068	CDS	177				hypothetical protein
P003_WH07_00069	tRNA	76				tRNA-Thr(tgt)
P003_WH07_00070	CDS	606	rps4			ribosomal protein S4
P003_WH07_00071	tRNA	87				tRNA-Ser(gga)
P003_WH07_00072	CDS	213				hypothetical protein
P003_WH07_00073	CDS	249	ycf3			hypothetical chloroplast RF34
P003_WH07_00074	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WH07_00075	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WH07_00076	CDS	180				hypothetical protein
P003_WH07_00077	tRNA	75				tRNA-Met(cat)
P003_WH07_00078	tRNA	72				tRNA-Gly(gcc)
P003_WH07_00079	CDS	366				hypothetical protein
P003_WH07_00080	tRNA	93				tRNA-Ser(tga)
P003_WH07_00081	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WH07_00082	CDS	1062	psbD			photosystem II protein D2
P003_WH07_00083	tRNA	74				tRNA-Thr(ggt)
P003_WH07_00084	CDS	255				hypothetical protein
P003_WH07_00085	tRNA	75				tRNA-Glu(ttc)
P003_WH07_00086	tRNA	84				tRNA-Tyr(gta)
P003_WH07_00087	tRNA	74				tRNA-Asp(gtc)
P003_WH07_00088	CDS	183				hypothetical protein
P003_WH07_00089	tRNA	71				tRNA-Cys(gca)
P003_WH07_00090	CDS	3219	rpoB			RNA polymerase beta subunit
P003_WH07_00091	CDS	459	rpoC1_1			RNA polymerase beta' subunit
P003_WH07_00092	CDS	192				hypothetical protein
P003_WH07_00093	CDS	1404	rpoC1_2			RNA polymerase beta' subunit
P003_WH07_00094	CDS	4131	rpoC2			RNA polymerase beta'' subunit
P003_WH07_00095	CDS	843	rps2			ribosomal protein S2
P003_WH07_00096	CDS	744	atpI			ATP synthase CF0 subunit IV
P003_WH07_00097	CDS	102				hypothetical protein
P003_WH07_00098	CDS	246	atpH			ATP synthase CF0 subunit III
P003_WH07_00099	CDS	330				hypothetical protein
P003_WH07_00100	CDS	375	atpF			ATP synthase CF0 subunit I
P003_WH07_00101	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P003_WH07_00102	tRNA	72				tRNA-Arg(tct)
