locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WC02_00001	CDS	180				hypothetical protein
P002_WC02_00002	CDS	336	rps18			ribosomal protein S18
P002_WC02_00003	CDS	360	rpl20			ribosomal protein L20
P002_WC02_00004	CDS	219	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WC02_00005	CDS	375	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WC02_00006	CDS	1497	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WC02_00007	CDS	246	psaC			photosystem I subunit VII
P002_WC02_00008	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WC02_00009	CDS	624	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WC02_00010	CDS	489	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WC02_00011	CDS	456	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WC02_00012	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WC02_00013	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P002_WC02_00014	CDS	273	rps15			ribosomal protein S15
P002_WC02_00015	CDS	5088				hypothetical protein
P002_WC02_00016	tRNA	72				tRNA-Asn(gtt)
P002_WC02_00017	tRNA	75				tRNA-Arg(acg)
P002_WC02_00018	rRNA	2991				23S ribosomal RNA
P002_WC02_00019	CDS	120				hypothetical protein
P002_WC02_00020	rRNA	1494				16S ribosomal RNA
P002_WC02_00021	tRNA	72				tRNA-Val(gac)
P002_WC02_00022	CDS	519	rps7			ribosomal protein S7
P002_WC02_00023	CDS	225				hypothetical protein
P002_WC02_00024	CDS	768	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WC02_00025	CDS	789	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WC02_00026	tRNA	83				tRNA-Leu(caa)
P002_WC02_00027	CDS	5787				hypothetical protein
P002_WC02_00028	tRNA	75				tRNA-Met(cat)
