locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WB07_00001	CDS	246				hypothetical protein
P001_WB07_00002	rRNA	1112				16S ribosomal RNA (partial)
P001_WB07_00003	CDS	3093				hypothetical protein
P001_WB07_00004	tRNA	81				tRNA-Leu(caa)
P001_WB07_00005	CDS	789	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P001_WB07_00006	CDS	768	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P001_WB07_00007	CDS	225				hypothetical protein
P001_WB07_00008	CDS	519	rps7			ribosomal protein S7
P001_WB07_00009	tRNA	72				tRNA-Val(gac)
P001_WB07_00010	rRNA	1494				16S ribosomal RNA
P001_WB07_00011	CDS	120				hypothetical protein
P001_WB07_00012	rRNA	2991				23S ribosomal RNA
P001_WB07_00013	CDS	171				hypothetical protein
P001_WB07_00014	tRNA	75				tRNA-Arg(acg)
P001_WB07_00015	tRNA	72				tRNA-Asn(gtt)
P001_WB07_00016	CDS	5175				hypothetical protein
P001_WB07_00017	CDS	273	rps15			ribosomal protein S15
P001_WB07_00018	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WB07_00019	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WB07_00020	CDS	456	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WB07_00021	CDS	489	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WB07_00022	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WB07_00023	CDS	225				hypothetical protein
P001_WB07_00024	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WB07_00025	CDS	246	psaC			photosystem I subunit VII
P001_WB07_00026	CDS	1497	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WB07_00027	CDS	1053	ccsA			cytochrome c heme attachment protein
P001_WB07_00028	tRNA	80				tRNA-Leu(tag)
P001_WB07_00029	CDS	117				hypothetical protein
P001_WB07_00030	CDS	2235	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WB07_00031	tRNA	75				tRNA-His(gtg)
P001_WB07_00032	CDS	1062	psbA			photosystem II protein D1
P001_WB07_00033	CDS	1521	matK			maturase K
P001_WB07_00034	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WB07_00035	CDS	1476	atpB			ATP synthase CF1 beta subunit
P001_WB07_00036	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P001_WB07_00037	tRNA	73				tRNA-Met(cat)
P001_WB07_00038	CDS	150				hypothetical protein
P001_WB07_00039	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WB07_00040	CDS	684	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WB07_00041	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WB07_00042	tRNA	73				tRNA-Phe(gaa)
P001_WB07_00043	CDS	198				hypothetical protein
P001_WB07_00044	tRNA	75				tRNA-Thr(tgt)
P001_WB07_00045	CDS	606	rps4			ribosomal protein S4
P001_WB07_00046	tRNA	89				tRNA-Ser(gga)
P001_WB07_00047	CDS	171				hypothetical protein
P001_WB07_00048	CDS	231				hypothetical protein
P001_WB07_00049	CDS	249	ycf3_1			hypothetical chloroplast RF34
P001_WB07_00050	CDS	213	ycf3_2			Photosystem I assembly protein Ycf3
P001_WB07_00051	CDS	2274	psaA			photosystem I P700 apoprotein A1
P001_WB07_00052	CDS	2205	psaB			photosystem I P700 apoprotein A2
P001_WB07_00053	CDS	303	rps14			ribosomal protein S14
P001_WB07_00054	tRNA	75				tRNA-Met(cat)
P001_WB07_00055	tRNA	73				tRNA-Gly(gcc)
P001_WB07_00056	CDS	414				hypothetical protein
P001_WB07_00057	tRNA	89				tRNA-Ser(tga)
P001_WB07_00058	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P001_WB07_00059	CDS	1062	psbD			photosystem II protein D2
P001_WB07_00060	CDS	129				hypothetical protein
P001_WB07_00061	tRNA	74				tRNA-Thr(ggt)
P001_WB07_00062	tRNA	75				tRNA-Glu(ttc)
P001_WB07_00063	tRNA	87				tRNA-Tyr(gta)
P001_WB07_00064	tRNA	76				tRNA-Asp(gtc)
P001_WB07_00065	CDS	168	psbM			Photosystem II reaction center protein M
P001_WB07_00066	CDS	90	petN			cytochrome b6/f complex subunit VII
P001_WB07_00067	tRNA	71				tRNA-Cys(gca)
P001_WB07_00068	CDS	3264	rpoB			RNA polymerase beta subunit
P001_WB07_00069	CDS	441	rpoC1_1			RNA polymerase beta' subunit
P001_WB07_00070	CDS	1422	rpoC1_2			RNA polymerase beta' subunit
P001_WB07_00071	CDS	4107	rpoC2			RNA polymerase beta'' subunit
P001_WB07_00072	CDS	711	rps2			ribosomal protein S2
P001_WB07_00073	CDS	744	atpI			ATP synthase CF0 subunit IV
P001_WB07_00074	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WB07_00075	CDS	558	atpF			ATP synthase CF0 subunit I
P001_WB07_00076	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P001_WB07_00077	tRNA	72				tRNA-Arg(tct)
P001_WB07_00078	tRNA	89				tRNA-Ser(gct)
P001_WB07_00079	CDS	111	psbI			Photosystem II reaction center protein I
P001_WB07_00080	CDS	186	psbK			photosystem II protein K
P001_WB07_00081	tRNA	72				tRNA-Gln(ttg)
P001_WB07_00082	CDS	336				hypothetical protein
P001_WB07_00083	CDS	1428	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WB07_00084	CDS	105	psaI			photosystem I subunit VIII
