locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WH03_00001	tRNA	75				tRNA-His(gtg)
P001_WH03_00002	CDS	426	rpl2			ribosomal protein L2
P001_WH03_00003	CDS	507				hypothetical protein
P001_WH03_00004	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WH03_00005	CDS	543	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WH03_00006	CDS	408	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WH03_00007	CDS	594	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WH03_00008	CDS	1203	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WH03_00009	CDS	264	rps15			ribosomal protein S15
P001_WH03_00010	CDS	183				hypothetical protein
P001_WH03_00011	CDS	570				hypothetical protein
P001_WH03_00012	CDS	300				hypothetical protein
P001_WH03_00013	CDS	495				hypothetical protein
P001_WH03_00014	CDS	600				hypothetical protein
P001_WH03_00015	CDS	828	rpoA			RNA polymerase alpha subunit
P001_WH03_00016	tRNA	75				tRNA-His(gtg)
P001_WH03_00017	CDS	1056	atpA			ATP synthase CF1 alpha subunit
P001_WH03_00018	tRNA	72				tRNA-Arg(tct)
P001_WH03_00019	CDS	99				hypothetical protein
P001_WH03_00020	tRNA	89				tRNA-Ser(gct)
P001_WH03_00021	CDS	111	psbI			Photosystem II reaction center protein I
P001_WH03_00022	CDS	186	psbK			photosystem II protein K
P001_WH03_00023	CDS	216				hypothetical protein
P001_WH03_00024	CDS	162				hypothetical protein
P001_WH03_00025	CDS	438	rps11			ribosomal protein S11
P001_WH03_00026	CDS	147				hypothetical protein
P001_WH03_00027	CDS	288				hypothetical protein
P001_WH03_00028	CDS	357				hypothetical protein
P001_WH03_00029	CDS	198				hypothetical protein
P001_WH03_00030	CDS	558	petD			cytochrome b6/f complex subunit IV
P001_WH03_00031	CDS	489	petB_1			cytochrome b6
P001_WH03_00032	CDS	222	psbH			photosystem II phosphoprotein
P001_WH03_00033	CDS	132	psbN			photosystem II protein N
P001_WH03_00034	CDS	453	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WH03_00035	tRNA	72				tRNA-Gly(gcc)
P001_WH03_00036	CDS	189	psbZ			photosystem II protein Z
P001_WH03_00037	tRNA	88				tRNA-Ser(tga)
P001_WH03_00038	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P001_WH03_00039	CDS	1062	psbD			photosystem II protein D2
P001_WH03_00040	tRNA	72				tRNA-Glu(ttc)
P001_WH03_00041	tRNA	84				tRNA-Tyr(gta)
P001_WH03_00042	tRNA	76				tRNA-Asp(gtc)
P001_WH03_00043	CDS	105	psbM			photosystem II protein M
P001_WH03_00044	CDS	90	petN			cytochrome b6/f complex subunit VII
P001_WH03_00045	tRNA	71				tRNA-Cys(gca)
P001_WH03_00046	CDS	3192	rpoB			RNA polymerase beta subunit
P001_WH03_00047	CDS	447	rpoC1_1			RNA polymerase beta' subunit
P001_WH03_00048	CDS	1491	rpoC1_2			RNA polymerase beta' subunit
P001_WH03_00049	CDS	5103	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P001_WH03_00050	CDS	738	rps2			ribosomal protein S2
P001_WH03_00051	CDS	159				hypothetical protein
