locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WC11_00001	CDS	141				hypothetical protein
P002_WC11_00002	CDS	225				hypothetical protein
P002_WC11_00003	tRNA	74				tRNA-Asn(gtt)
P002_WC11_00004	CDS	192				hypothetical protein
P002_WC11_00005	tRNA	74				tRNA-Arg(acg)
P002_WC11_00006	rRNA	3015				23S ribosomal RNA
P002_WC11_00007	CDS	150				hypothetical protein
P002_WC11_00008	CDS	255				hypothetical protein
P002_WC11_00009	rRNA	1487				16S ribosomal RNA
P002_WC11_00010	tRNA	72				tRNA-Val(gac)
P002_WC11_00011	CDS	192				hypothetical protein
P002_WC11_00012	CDS	279				hypothetical protein
P002_WC11_00013	CDS	228				hypothetical protein
P002_WC11_00014	CDS	297				hypothetical protein
P002_WC11_00015	CDS	468	rps7			ribosomal protein S7
P002_WC11_00016	CDS	912	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
P002_WC11_00017	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WC11_00018	tRNA	83				tRNA-Leu(caa)
P002_WC11_00019	tRNA	75				tRNA-His(gtg)
P002_WC11_00020	rRNA	1026				23S ribosomal RNA (partial)
P002_WC11_00021	CDS	2262	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P002_WC11_00022	tRNA	80				tRNA-Leu(tag)
P002_WC11_00023	CDS	960	ccsA			cytochrome c heme attachment protein
P002_WC11_00024	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WC11_00025	CDS	246	psaC			photosystem I subunit VII
P002_WC11_00026	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WC11_00027	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WC11_00028	CDS	513	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WC11_00029	CDS	471	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WC11_00030	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WC11_00031	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P002_WC11_00032	CDS	273	rps15			ribosomal protein S15
P002_WC11_00033	CDS	3450				hypothetical protein
P002_WC11_00034	CDS	6486				hypothetical protein
P002_WC11_00035	tRNA	75				tRNA-Met(cat)
P002_WC11_00036	CDS	180				hypothetical protein
P002_WC11_00037	CDS	918	rpl2			ribosomal protein L2
P002_WC11_00038	CDS	279	rps19			ribosomal protein S19
P002_WC11_00039	CDS	456	rpl22			ribosomal protein L22
P002_WC11_00040	CDS	657	rps3			ribosomal protein S3
P002_WC11_00041	CDS	369	rpl16			ribosomal protein L16
P002_WC11_00042	CDS	366	rpl14			ribosomal protein L14
P002_WC11_00043	CDS	405	rps8			ribosomal protein S8
P002_WC11_00044	CDS	123	rpl36			ribosomal protein L36
P002_WC11_00045	CDS	417	rps11			ribosomal protein S11
P002_WC11_00046	CDS	825	rpoA			RNA polymerase alpha subunit
P002_WC11_00047	CDS	561	petD			cytochrome b6/f complex subunit IV
P002_WC11_00048	CDS	489	petB			cytochrome b6
P002_WC11_00049	CDS	270	psbH			photosystem II phosphoprotein
P002_WC11_00050	CDS	132	psbN			photosystem II protein N
P002_WC11_00051	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WC11_00052	CDS	177				hypothetical protein
P002_WC11_00053	CDS	270				hypothetical protein
P002_WC11_00054	CDS	225	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WC11_00055	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WC11_00056	CDS	363	rpl20			ribosomal protein L20
P002_WC11_00057	CDS	306	rps18			ribosomal protein S18
P002_WC11_00058	CDS	201	rpl33			ribosomal protein L33
P002_WC11_00059	tRNA	74				tRNA-Pro(tgg)
P002_WC11_00060	tRNA	74				tRNA-Trp(cca)
P002_WC11_00061	CDS	114	petG			cytochrome b6/f complex subunit V
P002_WC11_00062	CDS	288	psbE			photosystem II cytochrome b559 alpha subunit
P002_WC11_00063	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WC11_00064	CDS	123	psbJ			photosystem II protein J
P002_WC11_00065	CDS	984	petA			cytochrome f
P002_WC11_00066	CDS	699	cemA			envelope membrane protein
P002_WC11_00067	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WC11_00068	CDS	111	psaI			photosystem I subunit VIII
P002_WC11_00069	CDS	1446	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WC11_00070	CDS	201				hypothetical protein
P002_WC11_00071	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WC11_00072	CDS	1497	atpB			ATP synthase CF1 beta subunit
P002_WC11_00073	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P002_WC11_00074	tRNA	73				tRNA-Met(cat)
P002_WC11_00075	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WC11_00076	CDS	684	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WC11_00077	CDS	495	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WC11_00078	tRNA	74				tRNA-Phe(gaa)
P002_WC11_00079	tRNA	74				tRNA-Thr(tgt)
P002_WC11_00080	CDS	606	rps4			ribosomal protein S4
P002_WC11_00081	tRNA	87				tRNA-Ser(gga)
P002_WC11_00082	CDS	249	ycf3			hypothetical chloroplast RF34
P002_WC11_00083	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WC11_00084	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WC11_00085	CDS	303	rps14			ribosomal protein S14
P002_WC11_00086	tRNA	76				tRNA-Met(cat)
P002_WC11_00087	tRNA	72				tRNA-Gly(gcc)
P002_WC11_00088	CDS	189	psbZ			photosystem II protein Z
P002_WC11_00089	tRNA	93				tRNA-Ser(tga)
P002_WC11_00090	CDS	1422	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WC11_00091	CDS	1062	psbD			photosystem II protein D2
P002_WC11_00092	tRNA	74				tRNA-Thr(ggt)
P002_WC11_00093	tRNA	75				tRNA-Glu(ttc)
P002_WC11_00094	tRNA	86				tRNA-Tyr(gta)
P002_WC11_00095	tRNA	77				tRNA-Asp(gtc)
P002_WC11_00096	tRNA	72				tRNA-Cys(gca)
P002_WC11_00097	CDS	3231	rpoB			RNA polymerase beta subunit
P002_WC11_00098	CDS	438	rpoC1_1			RNA polymerase beta' subunit
P002_WC11_00099	CDS	1308	rpoC1_2			RNA polymerase beta' subunit
P002_WC11_00100	CDS	4083	rpoC2			RNA polymerase beta'' subunit
P002_WC11_00101	CDS	801	rps2			ribosomal protein S2
P002_WC11_00102	CDS	753	atpI			ATP synthase CF0 subunit IV
P002_WC11_00103	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WC11_00104	CDS	171	atpF_1			ATP synthase CF0 subunit I
P002_WC11_00105	CDS	168				hypothetical protein
P002_WC11_00106	CDS	324	atpF_2			ATP synthase CF0 subunit I
P002_WC11_00107	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WC11_00108	tRNA	72				tRNA-Arg(tct)
P002_WC11_00109	tRNA	88				tRNA-Ser(gct)
P002_WC11_00110	CDS	180	psbK			photosystem II protein K
P002_WC11_00111	tRNA	72				tRNA-Gln(ttg)
P002_WC11_00112	CDS	228				hypothetical protein
P002_WC11_00113	CDS	1512	matK			maturase K
P002_WC11_00114	CDS	1062	psbA			photosystem II protein D1
