locus_tag	ftype	length_bp	gene	EC_number	COG	product
P004_WA02_00001	CDS	279	rps19			ribosomal protein S19
P004_WA02_00002	CDS	459	rpl22			ribosomal protein L22
P004_WA02_00003	CDS	657	rps3			ribosomal protein S3
P004_WA02_00004	CDS	360	rpl16			ribosomal protein L16
P004_WA02_00005	CDS	369	rpl14			ribosomal protein L14
P004_WA02_00006	CDS	405	rps8			ribosomal protein S8
P004_WA02_00007	CDS	222				hypothetical protein
P004_WA02_00008	CDS	417	rps11			ribosomal protein S11
P004_WA02_00009	CDS	1008	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P004_WA02_00010	CDS	525	petD			cytochrome b6/f complex subunit IV
P004_WA02_00011	CDS	489	petB			cytochrome b6
P004_WA02_00012	CDS	234	psbH			photosystem II phosphoprotein
P004_WA02_00013	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P004_WA02_00014	CDS	237				hypothetical protein
P004_WA02_00015	CDS	213				hypothetical protein
P004_WA02_00016	CDS	225	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P004_WA02_00017	CDS	168				hypothetical protein
P004_WA02_00018	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P004_WA02_00019	CDS	264				hypothetical protein
P004_WA02_00020	CDS	399	rpl20			ribosomal protein L20
P004_WA02_00021	CDS	306	rps18			ribosomal protein S18
P004_WA02_00022	CDS	135	psaJ			photosystem I subunit IX
P004_WA02_00023	CDS	213				hypothetical protein
P004_WA02_00024	tRNA	74				tRNA-Pro(tgg)
P004_WA02_00025	tRNA	74				tRNA-Trp(cca)
P004_WA02_00026	CDS	423	psbE			Cytochrome b559 subunit alpha
P004_WA02_00027	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P004_WA02_00028	CDS	123	psbJ			photosystem II protein J
P004_WA02_00029	CDS	963	petA			cytochrome f
P004_WA02_00030	CDS	687	cemA			envelope membrane protein
P004_WA02_00031	CDS	555	ycf4			photosystem I assembly protein Ycf4
P004_WA02_00032	CDS	111	psaI			photosystem I subunit VIII
P004_WA02_00033	CDS	1497	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P004_WA02_00034	CDS	1467	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P004_WA02_00035	CDS	1497	atpB			ATP synthase CF1 beta subunit
P004_WA02_00036	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P004_WA02_00037	tRNA	73				tRNA-Met(cat)
P004_WA02_00038	CDS	261				hypothetical protein
P004_WA02_00039	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P004_WA02_00040	CDS	684	ndhK			NADH-plastoquinone oxidoreductase subunit K
P004_WA02_00041	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P004_WA02_00042	tRNA	74				tRNA-Phe(gaa)
P004_WA02_00043	CDS	186				hypothetical protein
P004_WA02_00044	CDS	141				hypothetical protein
P004_WA02_00045	tRNA	73				tRNA-Thr(tgt)
P004_WA02_00046	CDS	606	rps4			ribosomal protein S4
P004_WA02_00047	tRNA	87				tRNA-Ser(gga)
P004_WA02_00048	CDS	249	ycf3			hypothetical chloroplast RF34
P004_WA02_00049	CDS	2253	psaA			photosystem I P700 apoprotein A1
P004_WA02_00050	CDS	2205	psaB			photosystem I P700 apoprotein A2
P004_WA02_00051	CDS	303	rps14			ribosomal protein S14
P004_WA02_00052	tRNA	75				tRNA-Met(cat)
P004_WA02_00053	tRNA	71				tRNA-Gly(gcc)
P004_WA02_00054	CDS	189				hypothetical protein
P004_WA02_00055	CDS	189	psbZ			photosystem II protein Z
P004_WA02_00056	tRNA	93				tRNA-Ser(tga)
P004_WA02_00057	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P004_WA02_00058	CDS	1062	psbD			photosystem II protein D2
P004_WA02_00059	tRNA	74				tRNA-Thr(ggt)
P004_WA02_00060	tRNA	75				tRNA-Glu(ttc)
P004_WA02_00061	tRNA	86				tRNA-Tyr(gta)
P004_WA02_00062	tRNA	77				tRNA-Asp(gtc)
P004_WA02_00063	CDS	153				hypothetical protein
P004_WA02_00064	CDS	252				hypothetical protein
P004_WA02_00065	CDS	90	petN			cytochrome b6/f complex subunit VII
P004_WA02_00066	tRNA	71				tRNA-Cys(gca)
P004_WA02_00067	CDS	240				hypothetical protein
P004_WA02_00068	CDS	3261	rpoB			RNA polymerase beta subunit
P004_WA02_00069	CDS	459	rpoC1_1			RNA polymerase beta' subunit
P004_WA02_00070	CDS	1653	rpoC1_2			RNA polymerase beta' subunit
P004_WA02_00071	CDS	4164	rpoC2			RNA polymerase beta'' subunit
P004_WA02_00072	CDS	711	rps2			ribosomal protein S2
P004_WA02_00073	CDS	744	atpI			ATP synthase CF0 subunit IV
P004_WA02_00074	CDS	246	atpH			ATP synthase CF0 subunit III
P004_WA02_00075	CDS	171	atpF_1			ATP synthase CF0 subunit I
P004_WA02_00076	CDS	375	atpF_2			ATP synthase CF0 subunit I
P004_WA02_00077	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P004_WA02_00078	tRNA	72				tRNA-Arg(tct)
P004_WA02_00079	tRNA	90				tRNA-Ser(gct)
P004_WA02_00080	CDS	297	psbK			Photosystem II reaction center protein K
P004_WA02_00081	tRNA	72				tRNA-Gln(ttg)
P004_WA02_00082	CDS	384				hypothetical protein
P004_WA02_00083	CDS	1533	matK			maturase K
P004_WA02_00084	CDS	1062	psbA			photosystem II protein D1
P004_WA02_00085	tRNA	75				tRNA-His(gtg)
P004_WA02_00086	CDS	498	rpl2_1			ribosomal protein L2
P004_WA02_00087	CDS	402	rpl2_2			ribosomal protein L2
P004_WA02_00088	CDS	282	rpl23			ribosomal protein L23
P004_WA02_00089	tRNA	75				tRNA-Met(cat)
P004_WA02_00090	CDS	6873				hypothetical protein
P004_WA02_00091	CDS	249				hypothetical protein
P004_WA02_00092	CDS	198				hypothetical protein
P004_WA02_00093	CDS	207				hypothetical protein
P004_WA02_00094	tRNA	83				tRNA-Leu(caa)
P004_WA02_00095	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P004_WA02_00096	CDS	111				hypothetical protein
P004_WA02_00097	CDS	795	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P004_WA02_00098	CDS	468	rps7			ribosomal protein S7
P004_WA02_00099	CDS	234				hypothetical protein
P004_WA02_00100	CDS	183				hypothetical protein
P004_WA02_00101	tRNA	72				tRNA-Val(gac)
P004_WA02_00102	rRNA	1486				16S ribosomal RNA
P004_WA02_00103	CDS	216				hypothetical protein
P004_WA02_00104	CDS	249				hypothetical protein
P004_WA02_00105	rRNA	3011				23S ribosomal RNA
P004_WA02_00106	tRNA	75				tRNA-Arg(acg)
P004_WA02_00107	CDS	192				hypothetical protein
P004_WA02_00108	tRNA	74				tRNA-Asn(gtt)
P004_WA02_00109	CDS	2226	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P004_WA02_00110	tRNA	80				tRNA-Leu(tag)
P004_WA02_00111	CDS	984	ccsA			cytochrome c heme attachment protein
P004_WA02_00112	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P004_WA02_00113	CDS	246	psaC			photosystem I subunit VII
P004_WA02_00114	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P004_WA02_00115	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
