locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WC06_00001	CDS	498	rpl2_1			ribosomal protein L2
P003_WC06_00002	CDS	402	rpl2_2			ribosomal protein L2
P003_WC06_00003	CDS	282	rpl23			ribosomal protein L23
P003_WC06_00004	tRNA	75				tRNA-Met(cat)
P003_WC06_00005	CDS	6873				hypothetical protein
P003_WC06_00006	CDS	126				hypothetical protein
P003_WC06_00007	CDS	198				hypothetical protein
P003_WC06_00008	CDS	207				hypothetical protein
P003_WC06_00009	tRNA	83				tRNA-Leu(caa)
P003_WC06_00010	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WC06_00011	CDS	111				hypothetical protein
P003_WC06_00012	CDS	795	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WC06_00013	CDS	468	rps7			ribosomal protein S7
P003_WC06_00014	CDS	228				hypothetical protein
P003_WC06_00015	tRNA	72				tRNA-Val(gac)
P003_WC06_00016	rRNA	1486				16S ribosomal RNA
P003_WC06_00017	CDS	249				hypothetical protein
P003_WC06_00018	rRNA	3011				23S ribosomal RNA
P003_WC06_00019	tRNA	75				tRNA-Arg(acg)
P003_WC06_00020	CDS	192				hypothetical protein
P003_WC06_00021	tRNA	74				tRNA-Asn(gtt)
P003_WC06_00022	CDS	279	rps19			ribosomal protein S19
P003_WC06_00023	CDS	453	rpl22			ribosomal protein L22
P003_WC06_00024	CDS	657	rps3			ribosomal protein S3
P003_WC06_00025	CDS	360	rpl16			ribosomal protein L16
P003_WC06_00026	CDS	450	rpl14			ribosomal protein L14
P003_WC06_00027	CDS	405	rps8			ribosomal protein S8
P003_WC06_00028	CDS	207	infA			translational initiation factor 1
P003_WC06_00029	CDS	222				hypothetical protein
P003_WC06_00030	CDS	417	rps11			ribosomal protein S11
P003_WC06_00031	CDS	1008	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P003_WC06_00032	CDS	525	petD			cytochrome b6/f complex subunit IV
P003_WC06_00033	CDS	489	petB			cytochrome b6
P003_WC06_00034	CDS	234	psbH			photosystem II phosphoprotein
P003_WC06_00035	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WC06_00036	CDS	237				hypothetical protein
P003_WC06_00037	CDS	252				hypothetical protein
P003_WC06_00038	CDS	225	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WC06_00039	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WC06_00040	CDS	168				hypothetical protein
P003_WC06_00041	CDS	354	rpl20			ribosomal protein L20
P003_WC06_00042	CDS	306	rps18			ribosomal protein S18
P003_WC06_00043	CDS	135	psaJ			photosystem I subunit IX
P003_WC06_00044	tRNA	74				tRNA-Pro(tgg)
P003_WC06_00045	tRNA	74				tRNA-Trp(cca)
P003_WC06_00046	CDS	423	psbE			Cytochrome b559 subunit alpha
P003_WC06_00047	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WC06_00048	CDS	123	psbJ			photosystem II protein J
P003_WC06_00049	CDS	963	petA			cytochrome f
P003_WC06_00050	CDS	681	cemA			envelope membrane protein
P003_WC06_00051	CDS	555	ycf4			photosystem I assembly protein Ycf4
P003_WC06_00052	CDS	111	psaI			photosystem I subunit VIII
