locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WA09_00001	rRNA	1154				16S ribosomal RNA (partial)
P001_WA09_00002	rRNA	461				16S ribosomal RNA (partial)
P001_WA09_00003	CDS	561	psaA	1.97.1.12		Photosystem I P700 chlorophyll a apoprotein A1
P001_WA09_00004	CDS	267				hypothetical protein
P001_WA09_00005	tRNA	74				tRNA-Val(gac)
P001_WA09_00006	rRNA	1496				16S ribosomal RNA
P001_WA09_00007	CDS	240				hypothetical protein
P001_WA09_00008	CDS	237				hypothetical protein
P001_WA09_00009	CDS	201				hypothetical protein
P001_WA09_00010	CDS	132				hypothetical protein
P001_WA09_00011	rRNA	2944				23S ribosomal RNA
P001_WA09_00012	tRNA	75				tRNA-Arg(acg)
P001_WA09_00013	tRNA	76				tRNA-Asn(gtt)
P001_WA09_00014	CDS	369	rpl14			ribosomal protein L14
P001_WA09_00015	CDS	375	rpl16			ribosomal protein L16
P001_WA09_00016	CDS	657	rps3			ribosomal protein S3
P001_WA09_00017	CDS	363	rpl22			ribosomal protein L22
P001_WA09_00018	CDS	279	rps19			ribosomal protein S19
P001_WA09_00019	CDS	432	rpl2_1			ribosomal protein L2
P001_WA09_00020	CDS	408	rpl2_2			ribosomal protein L2
P001_WA09_00021	tRNA	75				tRNA-Met(cat)
P001_WA09_00022	CDS	468	rps7			ribosomal protein S7
