locus_tag	ftype	length_bp	gene	EC_number	COG	product
P004_WH01_00001	CDS	225				hypothetical protein
P004_WH01_00002	tRNA	74				tRNA-Asn(gtt)
P004_WH01_00003	tRNA	74				tRNA-Arg(acg)
P004_WH01_00004	CDS	132				hypothetical protein
P004_WH01_00005	rRNA	3015				23S ribosomal RNA
P004_WH01_00006	CDS	255				hypothetical protein
P004_WH01_00007	CDS	309	ycf68			hypothetical protein RF68
P004_WH01_00008	rRNA	1487				16S ribosomal RNA
P004_WH01_00009	tRNA	72				tRNA-Val(gac)
P004_WH01_00010	CDS	279				hypothetical protein
P004_WH01_00011	CDS	255				hypothetical protein
P004_WH01_00012	CDS	468	rps7			ribosomal protein S7
P004_WH01_00013	CDS	912	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
P004_WH01_00014	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P004_WH01_00015	tRNA	84				tRNA-Leu(caa)
P004_WH01_00016	tRNA	75				tRNA-His(gtg)
P004_WH01_00017	CDS	186	psbA			photosystem II protein D1
P004_WH01_00018	CDS	2232	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P004_WH01_00019	tRNA	80				tRNA-Leu(tag)
P004_WH01_00020	CDS	957	ccsA			cytochrome c heme attachment protein
P004_WH01_00021	CDS	1518	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P004_WH01_00022	CDS	246	psaC			photosystem I subunit VII
P004_WH01_00023	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P004_WH01_00024	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P004_WH01_00025	CDS	510	ndhI			NADH-plastoquinone oxidoreductase subunit I
P004_WH01_00026	CDS	471	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P004_WH01_00027	CDS	192				hypothetical protein
P004_WH01_00028	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P004_WH01_00029	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P004_WH01_00030	CDS	273	rps15			ribosomal protein S15
P004_WH01_00031	CDS	3336				hypothetical protein
P004_WH01_00032	CDS	162	psbD_1			photosystem II protein D2
P004_WH01_00033	CDS	135	psbD_2			photosystem II protein D2
P004_WH01_00034	CDS	144				hypothetical protein
P004_WH01_00035	CDS	1509	matK			maturase K
P004_WH01_00036	CDS	267				hypothetical protein
P004_WH01_00037	tRNA	72				tRNA-Gln(ttg)
P004_WH01_00038	CDS	180	psbK			photosystem II protein K
P004_WH01_00039	tRNA	88				tRNA-Ser(gct)
P004_WH01_00040	tRNA	72				tRNA-Arg(tct)
P004_WH01_00041	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P004_WH01_00042	CDS	375	atpF_1			ATP synthase CF0 subunit I
P004_WH01_00043	CDS	171	atpF_2			ATP synthase CF0 subunit I
P004_WH01_00044	CDS	246	atpH			ATP synthase CF0 subunit III
P004_WH01_00045	CDS	738	atpI			ATP synthase CF0 subunit IV
P004_WH01_00046	CDS	675	rps2			ribosomal protein S2
P004_WH01_00047	CDS	4083	rpoC2			RNA polymerase beta'' subunit
P004_WH01_00048	CDS	1422	rpoC1_1			RNA polymerase beta' subunit
P004_WH01_00049	CDS	438	rpoC1_2			RNA polymerase beta' subunit
P004_WH01_00050	CDS	3231	rpoB			RNA polymerase beta subunit
P004_WH01_00051	tRNA	72				tRNA-Cys(gca)
P004_WH01_00052	tRNA	77				tRNA-Asp(gtc)
P004_WH01_00053	tRNA	86				tRNA-Tyr(gta)
P004_WH01_00054	tRNA	75				tRNA-Glu(ttc)
P004_WH01_00055	tRNA	72				tRNA-Thr(ggt)
P004_WH01_00056	CDS	1062	psbD_3			photosystem II protein D2
P004_WH01_00057	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P004_WH01_00058	tRNA	93				tRNA-Ser(tga)
P004_WH01_00059	CDS	189	psbZ			photosystem II protein Z
P004_WH01_00060	tRNA	71				tRNA-Gly(gcc)
P004_WH01_00061	tRNA	74				tRNA-Met(cat)
P004_WH01_00062	CDS	303	rps14			ribosomal protein S14
P004_WH01_00063	CDS	2205	psaB			photosystem I P700 apoprotein A2
P004_WH01_00064	CDS	2253	psaA			photosystem I P700 apoprotein A1
P004_WH01_00065	CDS	249	ycf3			hypothetical chloroplast RF34
P004_WH01_00066	CDS	249				hypothetical protein
P004_WH01_00067	tRNA	87				tRNA-Ser(gga)
P004_WH01_00068	CDS	606	rps4			ribosomal protein S4
P004_WH01_00069	tRNA	73				tRNA-Thr(tgt)
P004_WH01_00070	tRNA	74				tRNA-Phe(gaa)
P004_WH01_00071	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P004_WH01_00072	CDS	753	ndhK			NADH-plastoquinone oxidoreductase subunit K
P004_WH01_00073	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P004_WH01_00074	tRNA	73				tRNA-Met(cat)
P004_WH01_00075	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P004_WH01_00076	CDS	1488	atpB			ATP synthase CF1 beta subunit
P004_WH01_00077	CDS	174				hypothetical protein
P004_WH01_00078	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P004_WH01_00079	CDS	1449	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P004_WH01_00080	CDS	111	psaI			photosystem I subunit VIII
P004_WH01_00081	CDS	555	ycf4			photosystem I assembly protein Ycf4
P004_WH01_00082	CDS	699	cemA			envelope membrane protein
P004_WH01_00083	CDS	969	petA			cytochrome f
P004_WH01_00084	CDS	123	psbJ			photosystem II protein J
P004_WH01_00085	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P004_WH01_00086	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P004_WH01_00087	CDS	177				hypothetical protein
P004_WH01_00088	tRNA	74				tRNA-Trp(cca)
P004_WH01_00089	tRNA	76				tRNA-Pro(tgg)
P004_WH01_00090	CDS	135	psaJ			photosystem I subunit IX
P004_WH01_00091	CDS	312	rps18			ribosomal protein S18
P004_WH01_00092	CDS	363	rpl20			ribosomal protein L20
P004_WH01_00093	CDS	222	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P004_WH01_00094	CDS	225	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P004_WH01_00095	CDS	267				hypothetical protein
P004_WH01_00096	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P004_WH01_00097	CDS	111				hypothetical protein
P004_WH01_00098	CDS	270	psbH			photosystem II phosphoprotein
P004_WH01_00099	CDS	489	petB			cytochrome b6
P004_WH01_00100	CDS	237				hypothetical protein
P004_WH01_00101	CDS	600	petD			Cytochrome b6-f complex subunit 4
P004_WH01_00102	CDS	1026	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P004_WH01_00103	CDS	417	rps11			ribosomal protein S11
