locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WF12_00001	tRNA	75				tRNA-Met(cat)
P001_WF12_00002	CDS	909	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WF12_00003	CDS	384				hypothetical protein
P001_WF12_00004	CDS	414				hypothetical protein
P001_WF12_00005	CDS	387				hypothetical protein
P001_WF12_00006	CDS	183	psaJ			Photosystem I reaction center subunit IX
P001_WF12_00007	tRNA	74				tRNA-Pro(tgg)
P001_WF12_00008	tRNA	74				tRNA-Trp(cca)
P001_WF12_00009	CDS	177	petG			Cytochrome b6-f complex subunit 5
P001_WF12_00010	CDS	570	psbE			Cytochrome b559 subunit alpha
P001_WF12_00011	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P001_WF12_00012	CDS	963	petA			cytochrome f
P001_WF12_00013	CDS	708	cemA			envelope membrane protein
P001_WF12_00014	CDS	555	ycf4_1			photosystem I assembly protein Ycf4
P001_WF12_00015	CDS	204				hypothetical protein
P001_WF12_00016	CDS	3192	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WF12_00017	CDS	420				hypothetical protein
P001_WF12_00018	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WF12_00019	CDS	288				hypothetical protein
P001_WF12_00020	CDS	1497	atpB			ATP synthase CF1 beta subunit
P001_WF12_00021	CDS	399	atpE			ATP synthase CF1 epsilon subunit
P001_WF12_00022	tRNA	73				tRNA-Met(cat)
P001_WF12_00023	CDS	198				hypothetical protein
P001_WF12_00024	CDS	177				hypothetical protein
P001_WF12_00025	CDS	207				hypothetical protein
P001_WF12_00026	tRNA	72				tRNA-Val(gac)
P001_WF12_00027	CDS	3363	rpoB			RNA polymerase beta subunit
P001_WF12_00028	CDS	438	rpoC1_1			RNA polymerase beta' subunit
P001_WF12_00029	CDS	1503	rpoC1_2			RNA polymerase beta' subunit
P001_WF12_00030	CDS	4671	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P001_WF12_00031	CDS	726	rps2			ribosomal protein S2
P001_WF12_00032	CDS	747	atpI			ATP synthase CF0 subunit IV
P001_WF12_00033	CDS	408				hypothetical protein
P001_WF12_00034	CDS	180				hypothetical protein
P001_WF12_00035	CDS	402	rpl2_1			ribosomal protein L2
P001_WF12_00036	CDS	558				hypothetical protein
P001_WF12_00037	CDS	288	rps19			ribosomal protein S19
P001_WF12_00038	CDS	417	rpl22			ribosomal protein L22
P001_WF12_00039	CDS	660	rps3			ribosomal protein S3
P001_WF12_00040	CDS	528				hypothetical protein
P001_WF12_00041	CDS	210				hypothetical protein
P001_WF12_00042	CDS	264				hypothetical protein
P001_WF12_00043	tRNA	71				tRNA-Gln(ctg)
P001_WF12_00044	tRNA	72				tRNA-Val(gac)
P001_WF12_00045	CDS	309				hypothetical protein
P001_WF12_00046	tRNA	75				tRNA-Met(cat)
P001_WF12_00047	CDS	303				hypothetical protein
P001_WF12_00048	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WF12_00049	CDS	171	atpF_1			ATP synthase CF0 subunit I
P001_WF12_00050	CDS	375	atpF_2			ATP synthase CF0 subunit I
P001_WF12_00051	CDS	1533	atpA			ATP synthase CF1 alpha subunit
P001_WF12_00052	tRNA	72				tRNA-Arg(tct)
P001_WF12_00053	CDS	267				hypothetical protein
P001_WF12_00054	tRNA	90				tRNA-Ser(gct)
P001_WF12_00055	CDS	264				hypothetical protein
P001_WF12_00056	CDS	186	psbK			photosystem II protein K
P001_WF12_00057	CDS	375				hypothetical protein
P001_WF12_00058	CDS	273				hypothetical protein
P001_WF12_00059	CDS	252				hypothetical protein
P001_WF12_00060	tRNA	72				tRNA-Gln(ttg)
P001_WF12_00061	CDS	1062	psbD			photosystem II protein D2
P001_WF12_00062	tRNA	80				tRNA-Met(cat)
P001_WF12_00063	tRNA	79				tRNA-Met(cat)
P001_WF12_00064	CDS	210				hypothetical protein
P001_WF12_00065	CDS	2205	psaB			photosystem I P700 apoprotein A2
P001_WF12_00066	CDS	2298	psaA			photosystem I P700 apoprotein A1
P001_WF12_00067	CDS	213				hypothetical protein
P001_WF12_00068	CDS	171				hypothetical protein
P001_WF12_00069	CDS	222				hypothetical protein
P001_WF12_00070	CDS	249	ycf3			hypothetical chloroplast RF34
P001_WF12_00071	CDS	219				hypothetical protein
P001_WF12_00072	CDS	222				hypothetical protein
P001_WF12_00073	tRNA	88				tRNA-Ser(gga)
P001_WF12_00074	CDS	636	rps4			ribosomal protein S4
P001_WF12_00075	tRNA	75				tRNA-Thr(tgt)
P001_WF12_00076	CDS	393				hypothetical protein
P001_WF12_00077	CDS	126				hypothetical protein
P001_WF12_00078	CDS	255				hypothetical protein
P001_WF12_00079	tRNA	73				tRNA-Phe(gaa)
P001_WF12_00080	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WF12_00081	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WF12_00082	CDS	438	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WF12_00083	tRNA	75				tRNA-Glu(ttc)
P001_WF12_00084	tRNA	86				tRNA-Tyr(gta)
P001_WF12_00085	tRNA	74				tRNA-Asp(gtc)
P001_WF12_00086	CDS	105	psbM			photosystem II protein M
P001_WF12_00087	CDS	90	petN			cytochrome b6/f complex subunit VII
P001_WF12_00088	tRNA	71				tRNA-Cys(gca)
P001_WF12_00089	CDS	204				hypothetical protein
P001_WF12_00090	rRNA	3072				23S ribosomal RNA
P001_WF12_00091	tRNA	75				tRNA-Arg(acg)
P001_WF12_00092	tRNA	74				tRNA-Asn(gtt)
P001_WF12_00093	CDS	2235	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WF12_00094	CDS	306				hypothetical protein
P001_WF12_00095	CDS	498				hypothetical protein
P001_WF12_00096	CDS	273	rps15			ribosomal protein S15
P001_WF12_00097	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WF12_00098	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WF12_00099	CDS	471	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WF12_00100	CDS	513	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WF12_00101	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WF12_00102	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WF12_00103	CDS	246	psaC			photosystem I subunit VII
P001_WF12_00104	CDS	1548	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WF12_00105	CDS	960	ccsA			cytochrome c heme attachment protein
P001_WF12_00106	tRNA	80				tRNA-Leu(tag)
P001_WF12_00107	CDS	210				hypothetical protein
P001_WF12_00108	CDS	363				hypothetical protein
P001_WF12_00109	CDS	171	atpF_3			ATP synthase CF0 subunit I
P001_WF12_00110	CDS	246				hypothetical protein
P001_WF12_00111	CDS	216				hypothetical protein
P001_WF12_00112	CDS	234				hypothetical protein
P001_WF12_00113	CDS	321				hypothetical protein
P001_WF12_00114	CDS	354				hypothetical protein
P001_WF12_00115	CDS	468				hypothetical protein
P001_WF12_00116	CDS	942				hypothetical protein
P001_WF12_00117	CDS	369				hypothetical protein
P001_WF12_00118	tRNA	83				tRNA-Leu(caa)
P001_WF12_00119	CDS	252				hypothetical protein
P001_WF12_00120	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P001_WF12_00121	CDS	741	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P001_WF12_00122	CDS	471	rps7			ribosomal protein S7
P001_WF12_00123	CDS	249				hypothetical protein
P001_WF12_00124	CDS	300	rpl23_1			ribosomal protein L23
P001_WF12_00125	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WF12_00126	CDS	222	psbH			photosystem II phosphoprotein
P001_WF12_00127	CDS	180				hypothetical protein
