locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WE11_00001	CDS	294	rps7			ribosomal protein S7
P002_WE11_00002	CDS	849	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WE11_00003	CDS	615	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WE11_00004	tRNA	83				tRNA-Leu(caa)
P002_WE11_00005	CDS	228				hypothetical protein
P002_WE11_00006	CDS	255				hypothetical protein
P002_WE11_00007	CDS	150				hypothetical protein
P002_WE11_00008	CDS	579				hypothetical protein
P002_WE11_00009	tRNA	75				tRNA-Met(cat)
P002_WE11_00010	CDS	195				hypothetical protein
P002_WE11_00011	CDS	690	ycf4			photosystem I assembly protein Ycf4
P002_WE11_00012	CDS	693	cemA			envelope membrane protein
P002_WE11_00013	CDS	969	petA			cytochrome f
P002_WE11_00014	CDS	240				hypothetical protein
P002_WE11_00015	CDS	153	psbF			Cytochrome b559 subunit beta
P002_WE11_00016	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WE11_00017	tRNA	74				tRNA-Trp(cca)
P002_WE11_00018	tRNA	76				tRNA-Pro(tgg)
P002_WE11_00019	CDS	129	psaJ			photosystem I subunit IX
P002_WE11_00020	CDS	513				hypothetical protein
P002_WE11_00021	CDS	360	rpl20			ribosomal protein L20
P002_WE11_00022	CDS	150				hypothetical protein
P002_WE11_00023	CDS	651	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WE11_00024	CDS	213				hypothetical protein
P002_WE11_00025	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WE11_00026	CDS	117	psbT			photosystem II protein T
P002_WE11_00027	CDS	357	psbH			Photosystem II reaction center protein H
P002_WE11_00028	CDS	735	petB			cytochrome b6
P002_WE11_00029	CDS	525	petD			cytochrome b6/f complex subunit IV
P002_WE11_00030	CDS	1026	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P002_WE11_00031	CDS	432	rps11			ribosomal protein S11
P002_WE11_00032	CDS	186				hypothetical protein
P002_WE11_00033	CDS	342	infA			Translation initiation factor IF-1
P002_WE11_00034	CDS	411	rps8			ribosomal protein S8
P002_WE11_00035	CDS	372	rpl14			ribosomal protein L14
P002_WE11_00036	CDS	108				hypothetical protein
P002_WE11_00037	CDS	363	rpl16			ribosomal protein L16
P002_WE11_00038	CDS	720	rps3			ribosomal protein S3
P002_WE11_00039	CDS	444				hypothetical protein
P002_WE11_00040	CDS	159				hypothetical protein
P002_WE11_00041	CDS	435				hypothetical protein
P002_WE11_00042	tRNA	72				tRNA-Val(gac)
P002_WE11_00043	rRNA	1487				16S ribosomal RNA
P002_WE11_00044	CDS	171				hypothetical protein
P002_WE11_00045	CDS	225				hypothetical protein
P002_WE11_00046	rRNA	3076				23S ribosomal RNA
P002_WE11_00047	tRNA	75				tRNA-Arg(acg)
P002_WE11_00048	tRNA	74				tRNA-Asn(gtt)
P002_WE11_00049	CDS	177				hypothetical protein
P002_WE11_00050	CDS	114				hypothetical protein
P002_WE11_00051	CDS	273	rps15			ribosomal protein S15
P002_WE11_00052	CDS	1062	psbA			photosystem II protein D1
P002_WE11_00053	CDS	1536	matK			maturase K
P002_WE11_00054	CDS	240				hypothetical protein
P002_WE11_00055	tRNA	72				tRNA-Gln(ttg)
