locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WE06_00001	tRNA	77				tRNA-Met(cat)
P003_WE06_00002	rRNA	85				5S ribosomal RNA (partial)
P003_WE06_00003	rRNA	1259				23S ribosomal RNA (partial)
P003_WE06_00004	CDS	129				hypothetical protein
P003_WE06_00005	CDS	357	rplU		COG0261	50S ribosomal protein L21
P003_WE06_00006	CDS	171	rpl32			ribosomal protein L32
P003_WE06_00007	CDS	237				hypothetical protein
P003_WE06_00008	tRNA	74				tRNA-Pro(ggg)
P003_WE06_00009	tRNA	80				tRNA-Leu(tag)
P003_WE06_00010	CDS	246				hypothetical protein
P003_WE06_00011	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WE06_00012	CDS	132	psbN			photosystem II protein N
P003_WE06_00013	CDS	225	psbH			photosystem II phosphoprotein
P003_WE06_00014	CDS	672	petB			cytochrome b6
P003_WE06_00015	CDS	672	petD			Cytochrome b6-f complex subunit 4
P003_WE06_00016	CDS	1020	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P003_WE06_00017	CDS	399	rps11			ribosomal protein S11
P003_WE06_00018	CDS	237	infA			translational initiation factor 1
P003_WE06_00019	CDS	432	rps8			ribosomal protein S8
P003_WE06_00020	CDS	429	rpl14			ribosomal protein L14
P003_WE06_00021	CDS	216	rpl16			ribosomal protein L16
P003_WE06_00022	CDS	660	rps3			ribosomal protein S3
P003_WE06_00023	CDS	354	rpl22			ribosomal protein L22
P003_WE06_00024	CDS	279	rps19			ribosomal protein S19
P003_WE06_00025	CDS	432	rpl2_1			ribosomal protein L2
P003_WE06_00026	CDS	411	rpl2_2			ribosomal protein L2
P003_WE06_00027	CDS	276	rpl23			ribosomal protein L23
P003_WE06_00028	tRNA	74				tRNA-Met(cat)
P003_WE06_00029	CDS	2127	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WE06_00030	tRNA	74				tRNA-Asn(gtt)
P003_WE06_00031	CDS	132				hypothetical protein
P003_WE06_00032	tRNA	75				tRNA-Arg(acg)
P003_WE06_00033	rRNA	3021				23S ribosomal RNA
P003_WE06_00034	CDS	156				hypothetical protein
P003_WE06_00035	CDS	126				hypothetical protein
P003_WE06_00036	CDS	390				hypothetical protein
P003_WE06_00037	CDS	267				hypothetical protein
P003_WE06_00038	CDS	246				hypothetical protein
P003_WE06_00039	rRNA	1496				16S ribosomal RNA
P003_WE06_00040	tRNA	74				tRNA-Val(gac)
P003_WE06_00041	CDS	243				hypothetical protein
