locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WC06_00001	CDS	246				hypothetical protein
P001_WC06_00002	tRNA	83				tRNA-Leu(caa)
P001_WC06_00003	CDS	165				hypothetical protein
P001_WC06_00004	CDS	354	ndhB			NADH-plastoquinone oxidoreductase subunit 2
P001_WC06_00005	CDS	2067	psaA			photosystem I P700 apoprotein A1
P001_WC06_00006	CDS	2205	psaB			photosystem I P700 apoprotein A2
P001_WC06_00007	CDS	216				hypothetical protein
P001_WC06_00008	CDS	288				hypothetical protein
P001_WC06_00009	tRNA	74				tRNA-Met(cat)
P001_WC06_00010	tRNA	72				tRNA-Gly(gcc)
P001_WC06_00011	CDS	189	psbZ			photosystem II protein Z
P001_WC06_00012	tRNA	93				tRNA-Ser(tga)
P001_WC06_00013	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P001_WC06_00014	CDS	1062	psbD			photosystem II protein D2
P001_WC06_00015	tRNA	74				tRNA-Thr(ggt)
P001_WC06_00016	CDS	198				hypothetical protein
P001_WC06_00017	tRNA	73				tRNA-Glu(ttc)
P001_WC06_00018	tRNA	86				tRNA-Tyr(gta)
P001_WC06_00019	tRNA	74				tRNA-Asp(gtc)
P001_WC06_00020	CDS	135				hypothetical protein
P001_WC06_00021	CDS	105	psbM			photosystem II protein M
P001_WC06_00022	CDS	90	petN			cytochrome b6/f complex subunit VII
P001_WC06_00023	CDS	231				hypothetical protein
P001_WC06_00024	tRNA	71				tRNA-Cys(gca)
P001_WC06_00025	CDS	3213	rpoB			RNA polymerase beta subunit
P001_WC06_00026	CDS	438	rpoC1_1			RNA polymerase beta' subunit
P001_WC06_00027	CDS	180				hypothetical protein
P001_WC06_00028	CDS	714	rpoC1_2			RNA polymerase beta' subunit
P001_WC06_00029	CDS	4245	rpoC2			RNA polymerase beta'' subunit
P001_WC06_00030	CDS	711	rps2			ribosomal protein S2
P001_WC06_00031	CDS	792	atpI			ATP synthase CF0 subunit IV
P001_WC06_00032	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WC06_00033	CDS	285				hypothetical protein
P001_WC06_00034	CDS	387	atpF			ATP synthase CF0 subunit I
P001_WC06_00035	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P001_WC06_00036	tRNA	72				tRNA-Arg(tct)
P001_WC06_00037	tRNA	89				tRNA-Ser(gct)
P001_WC06_00038	CDS	111	psbI			Photosystem II reaction center protein I
P001_WC06_00039	CDS	189	psbK			photosystem II protein K
P001_WC06_00040	tRNA	72				tRNA-Gln(ttg)
P001_WC06_00041	CDS	1596	matK			maturase K
P001_WC06_00042	CDS	954	psbA			photosystem II protein D1
P001_WC06_00043	tRNA	75				tRNA-His(gtg)
P001_WC06_00044	CDS	2229	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WC06_00045	CDS	216				hypothetical protein
P001_WC06_00046	tRNA	80				tRNA-Leu(tag)
P001_WC06_00047	CDS	978	ccsA			cytochrome c heme attachment protein
P001_WC06_00048	CDS	1557	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WC06_00049	CDS	333				hypothetical protein
P001_WC06_00050	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WC06_00051	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WC06_00052	CDS	504	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WC06_00053	CDS	438	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WC06_00054	CDS	576	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WC06_00055	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WC06_00056	CDS	264	rps15			ribosomal protein S15
P001_WC06_00057	CDS	4554				hypothetical protein
P001_WC06_00058	rRNA	897				23S ribosomal RNA (partial)
P001_WC06_00059	CDS	168				hypothetical protein
P001_WC06_00060	CDS	225				hypothetical protein
P001_WC06_00061	CDS	222	ycf3_1			Photosystem I assembly protein Ycf3
P001_WC06_00062	CDS	249	ycf3_2			hypothetical chloroplast RF34
P001_WC06_00063	CDS	135	ycf3_3			hypothetical chloroplast RF34
P001_WC06_00064	tRNA	87				tRNA-Ser(gga)
P001_WC06_00065	CDS	171				hypothetical protein
P001_WC06_00066	CDS	597	rps4			ribosomal protein S4
P001_WC06_00067	tRNA	75				tRNA-Thr(tgt)
P001_WC06_00068	CDS	225				hypothetical protein
P001_WC06_00069	tRNA	74				tRNA-Phe(gaa)
P001_WC06_00070	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WC06_00071	CDS	690	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WC06_00072	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WC06_00073	CDS	153				hypothetical protein
P001_WC06_00074	tRNA	73				tRNA-Met(cat)
P001_WC06_00075	CDS	399	atpE			ATP synthase CF1 epsilon subunit
P001_WC06_00076	CDS	1503	atpB			ATP synthase CF1 beta subunit
P001_WC06_00077	CDS	1443	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WC06_00078	CDS	1458	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WC06_00079	CDS	555	ycf4			photosystem I assembly protein Ycf4
P001_WC06_00080	CDS	696	cemA			envelope membrane protein
P001_WC06_00081	CDS	960	petA			cytochrome f
P001_WC06_00082	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P001_WC06_00083	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P001_WC06_00084	CDS	237				hypothetical protein
P001_WC06_00085	tRNA	74				tRNA-Trp(cca)
P001_WC06_00086	tRNA	76				tRNA-Pro(tgg)
P001_WC06_00087	CDS	138	psaJ			photosystem I subunit IX
P001_WC06_00088	CDS	318	rps18			ribosomal protein S18
P001_WC06_00089	CDS	363	rpl20			ribosomal protein L20
P001_WC06_00090	CDS	330	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WC06_00091	CDS	225	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WC06_00092	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WC06_00093	CDS	177				hypothetical protein
P001_WC06_00094	CDS	489	petB			cytochrome b6
P001_WC06_00095	CDS	525	petD			cytochrome b6/f complex subunit IV
P001_WC06_00096	CDS	1005	rpoA			RNA polymerase alpha subunit
P001_WC06_00097	CDS	417	rps11			ribosomal protein S11
P001_WC06_00098	CDS	405	rps8			ribosomal protein S8
P001_WC06_00099	CDS	369	rpl14			ribosomal protein L14
P001_WC06_00100	CDS	249	rpl16			ribosomal protein L16
P001_WC06_00101	CDS	201				hypothetical protein
P001_WC06_00102	CDS	207				hypothetical protein
P001_WC06_00103	CDS	660	rps3			ribosomal protein S3
P001_WC06_00104	CDS	492	rpl22			ribosomal protein L22
P001_WC06_00105	CDS	258				hypothetical protein
P001_WC06_00106	CDS	264				hypothetical protein
P001_WC06_00107	CDS	216				hypothetical protein
P001_WC06_00108	tRNA	74				tRNA-Asn(gtt)
P001_WC06_00109	CDS	267				hypothetical protein
P001_WC06_00110	CDS	261				hypothetical protein
P001_WC06_00111	CDS	183				hypothetical protein
P001_WC06_00112	tRNA	72				tRNA-Val(gac)
P001_WC06_00113	rRNA	1487				16S ribosomal RNA
P001_WC06_00114	rRNA	444				16S ribosomal RNA (partial)
P001_WC06_00115	rRNA	1106				16S ribosomal RNA (partial)
P001_WC06_00116	CDS	162				hypothetical protein
P001_WC06_00117	tRNA	76				tRNA-Met(cat)
P001_WC06_00118	tRNA	75				tRNA-Met(cat)
P001_WC06_00119	CDS	282	rpl23			ribosomal protein L23
P001_WC06_00120	CDS	402	rpl2_1			ribosomal protein L2
P001_WC06_00121	CDS	429	rpl2_2			ribosomal protein L2
P001_WC06_00122	CDS	402				hypothetical protein
P001_WC06_00123	rRNA	1504				23S ribosomal RNA (partial)
P001_WC06_00124	CDS	249				hypothetical protein
P001_WC06_00125	CDS	105				hypothetical protein
