locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WF02_00001	CDS	177				hypothetical protein
P001_WF02_00002	CDS	174				hypothetical protein
P001_WF02_00003	tRNA	75				tRNA-Thr(tgt)
P001_WF02_00004	CDS	720				hypothetical protein
P001_WF02_00005	CDS	111				hypothetical protein
P001_WF02_00006	CDS	675	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WF02_00007	CDS	396	rpl2_1			ribosomal protein L2
P001_WF02_00008	CDS	126				hypothetical protein
P001_WF02_00009	CDS	96				hypothetical protein
P001_WF02_00010	CDS	474	rpl2_2			ribosomal protein L2
P001_WF02_00011	tRNA	75				tRNA-His(gtg)
P001_WF02_00012	CDS	375				hypothetical protein
P001_WF02_00013	CDS	789				hypothetical protein
P001_WF02_00014	CDS	303				hypothetical protein
P001_WF02_00015	CDS	765	rps2			ribosomal protein S2
P001_WF02_00016	CDS	4923	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P001_WF02_00017	CDS	1446	rpoC1_1			RNA polymerase beta' subunit
P001_WF02_00018	CDS	432	rpoC1_2			RNA polymerase beta' subunit
P001_WF02_00019	CDS	3042	rpoB			RNA polymerase beta subunit
P001_WF02_00020	CDS	237				hypothetical protein
P001_WF02_00021	CDS	222				hypothetical protein
P001_WF02_00022	CDS	180				hypothetical protein
P001_WF02_00023	CDS	2214	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WF02_00024	CDS	453	rps11			ribosomal protein S11
P001_WF02_00025	CDS	195	rpl32			ribosomal protein L32
P001_WF02_00026	tRNA	81				tRNA-Leu(tag)
P001_WF02_00027	CDS	957	ccsA			cytochrome c heme attachment protein
P001_WF02_00028	CDS	1509	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WF02_00029	CDS	246	psaC			photosystem I subunit VII
P001_WF02_00030	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WF02_00031	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WF02_00032	CDS	222	atpF_1			ATP synthase subunit b
P001_WF02_00033	CDS	291	atpF_2			ATP synthase CF0 subunit I
P001_WF02_00034	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P001_WF02_00035	tRNA	72				tRNA-Arg(tct)
P001_WF02_00036	CDS	132				hypothetical protein
