locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WE06_00001	CDS	282	rps19			ribosomal protein S19
P001_WE06_00002	tRNA	75				tRNA-His(gtg)
P001_WE06_00003	CDS	498	rpl2_1			ribosomal protein L2
P001_WE06_00004	CDS	339	rpl2_2			ribosomal protein L2
P001_WE06_00005	CDS	273	rps15			ribosomal protein S15
P001_WE06_00006	CDS	168				hypothetical protein
P001_WE06_00007	tRNA	74				tRNA-Asn(gtt)
P001_WE06_00008	tRNA	75				tRNA-Arg(acg)
P001_WE06_00009	rRNA	3076				23S ribosomal RNA
P001_WE06_00010	CDS	216				hypothetical protein
P001_WE06_00011	CDS	330				hypothetical protein
P001_WE06_00012	CDS	237				hypothetical protein
P001_WE06_00013	rRNA	1487				16S ribosomal RNA
P001_WE06_00014	tRNA	72				tRNA-Val(gac)
P001_WE06_00015	CDS	537				hypothetical protein
P001_WE06_00016	CDS	189				hypothetical protein
P001_WE06_00017	CDS	159				hypothetical protein
P001_WE06_00018	CDS	471	rps7			ribosomal protein S7
P001_WE06_00019	CDS	849	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P001_WE06_00020	CDS	615	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P001_WE06_00021	tRNA	83				tRNA-Leu(caa)
P001_WE06_00022	CDS	300				hypothetical protein
P001_WE06_00023	CDS	849				hypothetical protein
P001_WE06_00024	tRNA	75				tRNA-Met(cat)
P001_WE06_00025	CDS	1434	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WE06_00026	CDS	1497	atpB			ATP synthase CF1 beta subunit
P001_WE06_00027	CDS	414	atpE			ATP synthase CF1 epsilon subunit
P001_WE06_00028	tRNA	75				tRNA-Met(cat)
P001_WE06_00029	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WE06_00030	CDS	741	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WE06_00031	CDS	567	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WE06_00032	tRNA	73				tRNA-Phe(gaa)
P001_WE06_00033	tRNA	75				tRNA-Thr(tgt)
P001_WE06_00034	CDS	606	rps4			ribosomal protein S4
P001_WE06_00035	tRNA	87				tRNA-Ser(gga)
P001_WE06_00036	CDS	135	ycf3_1			hypothetical chloroplast RF34
P001_WE06_00037	CDS	249	ycf3_2			hypothetical chloroplast RF34
P001_WE06_00038	CDS	147				hypothetical protein
P001_WE06_00039	CDS	2253	psaA			photosystem I P700 apoprotein A1
P001_WE06_00040	CDS	2205	psaB			photosystem I P700 apoprotein A2
P001_WE06_00041	CDS	177	rps14			ribosomal protein S14
P001_WE06_00042	tRNA	72				tRNA-Arg(tct)
P001_WE06_00043	CDS	1518	atpA			ATP synthase CF1 alpha subunit
P001_WE06_00044	CDS	372	atpF_1			ATP synthase CF0 subunit I
P001_WE06_00045	CDS	216				hypothetical protein
P001_WE06_00046	CDS	171	atpF_2			ATP synthase CF0 subunit I
P001_WE06_00047	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WE06_00048	CDS	159				hypothetical protein
P001_WE06_00049	CDS	861	atpI			ATP synthase CF0 subunit IV
P001_WE06_00050	CDS	711	rps2			ribosomal protein S2
P001_WE06_00051	CDS	4482	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P001_WE06_00052	CDS	2031	rpoC1			RNA polymerase beta' subunit
P001_WE06_00053	CDS	3231	rpoB			RNA polymerase beta subunit
P001_WE06_00054	CDS	444				hypothetical protein
P001_WE06_00055	CDS	720	rps3			ribosomal protein S3
P001_WE06_00056	CDS	363	rpl16			ribosomal protein L16
P001_WE06_00057	CDS	372	rpl14			ribosomal protein L14
P001_WE06_00058	CDS	411	rps8			ribosomal protein S8
P001_WE06_00059	CDS	324	infA			Translation initiation factor IF-1
P001_WE06_00060	CDS	186				hypothetical protein
P001_WE06_00061	CDS	432	rps11			ribosomal protein S11
P001_WE06_00062	CDS	1026	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P001_WE06_00063	CDS	525	petD			cytochrome b6/f complex subunit IV
P001_WE06_00064	CDS	699	petB			cytochrome b6
P001_WE06_00065	CDS	159				hypothetical protein
P001_WE06_00066	CDS	357	psbH			Photosystem II reaction center protein H
P001_WE06_00067	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WE06_00068	CDS	195				hypothetical protein
P001_WE06_00069	CDS	651	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WE06_00070	CDS	360	rpl20			ribosomal protein L20
P001_WE06_00071	CDS	513				hypothetical protein
P001_WE06_00072	CDS	129	psaJ			photosystem I subunit IX
P001_WE06_00073	tRNA	76				tRNA-Pro(tgg)
P001_WE06_00074	tRNA	74				tRNA-Trp(cca)
P001_WE06_00075	CDS	96	petL			cytochrome b6/f complex subunit VI
P001_WE06_00076	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P001_WE06_00077	CDS	153	psbF			Cytochrome b559 subunit beta
P001_WE06_00078	CDS	123	psbJ			photosystem II protein J
P001_WE06_00079	CDS	963	petA			cytochrome f
P001_WE06_00080	CDS	693	cemA			envelope membrane protein
P001_WE06_00081	CDS	657	ycf4			photosystem I assembly protein Ycf4
P001_WE06_00082	CDS	111	psaI			photosystem I subunit VIII
P001_WE06_00083	CDS	312				hypothetical protein
P001_WE06_00084	CDS	1140	ndhH_1			NADH-plastoquinone oxidoreductase subunit 7
P001_WE06_00085	CDS	564	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WE06_00086	CDS	447	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WE06_00087	CDS	585	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WE06_00088	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WE06_00089	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WE06_00090	CDS	246	psaC			photosystem I subunit VII
P001_WE06_00091	CDS	1548	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WE06_00092	CDS	930	ccsA			cytochrome c heme attachment protein
P001_WE06_00093	tRNA	80				tRNA-Leu(tag)
P001_WE06_00094	CDS	186				hypothetical protein
P001_WE06_00095	CDS	186				hypothetical protein
P001_WE06_00096	CDS	2220	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WE06_00097	CDS	174	ndhH_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit H, chloroplastic
P001_WE06_00098	CDS	954	psbA			photosystem II protein D1
P001_WE06_00099	CDS	1536	matK			maturase K
P001_WE06_00100	CDS	240				hypothetical protein
P001_WE06_00101	tRNA	72				tRNA-Gln(ttg)
P001_WE06_00102	CDS	300	psbK			Photosystem II reaction center protein K
P001_WE06_00103	tRNA	89				tRNA-Ser(gct)
P001_WE06_00104	CDS	315				hypothetical protein
P001_WE06_00105	CDS	1062	psbD			photosystem II protein D2
P001_WE06_00106	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P001_WE06_00107	tRNA	88				tRNA-Ser(tga)
P001_WE06_00108	CDS	156				hypothetical protein
P001_WE06_00109	CDS	189	psbZ			photosystem II protein Z
P001_WE06_00110	CDS	156				hypothetical protein
P001_WE06_00111	tRNA	72				tRNA-Gly(gcc)
P001_WE06_00112	tRNA	76				tRNA-Met(cat)
P001_WE06_00113	CDS	156				hypothetical protein
P001_WE06_00114	CDS	186				hypothetical protein
P001_WE06_00115	tRNA	74				tRNA-Thr(ggt)
P001_WE06_00116	tRNA	75				tRNA-Glu(ttc)
P001_WE06_00117	tRNA	86				tRNA-Tyr(gta)
P001_WE06_00118	tRNA	74				tRNA-Asp(gtc)
P001_WE06_00119	CDS	90	petN			cytochrome b6/f complex subunit VII
